category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
total,22,이자반,443,KR,"안녕하세요? 이자반입니다.
다이어트가 끝나자마자 일본으로 떠났습니다.

한달간 제 알고리즘엔 각종 먹방 영상들로 가득했는데요, 
특히 그 중 가장 많은 비중을 차지했던 영상이
다름아닌 일본 음식들의 소개 영상이었습니다.

워낙 일본이란 나라를 좋아하기에,
졸업 여행 느낌으로 다시금 찾았는데요

그 첫 행선지는 바로 오사카입니다.
스포를 하나 하자면 현재 도쿄에 와 있구요,
자그마한 단칸방에서 온종일 편집했습니다.
(알아달라는거 맞는것같아요. 감사합니다.)

이제 일본여행 영상들이 쭉 올라갈텐데,
열심히 편집해서 자주자주 찾아뵙겠습니다.

언제나 좋아해주시고 격려해주시고 응원해주시고
많은 사랑 보내주시는 많은 분들께 감사의 말씀 전합니다.
감사랑합니다!

비즈니스 이메일
dragonizi@sandboxnetwork.net

촬영장비
오즈모 액션 5 프로

노트북 레노버 아이디어패드

방문한 식당
1번 라멘 - 무겐 라멘
https://maps.app.goo.gl/mpcjMexgZesQ3PUX9

2번 라멘 - 킨류라멘 미도스지점(본점보다 맛있습니다)
https://maps.app.goo.gl/WCxPMwnSCWHBtLXJA

타코야키 - 타코야키 와나카 도톤보리
https://maps.app.goo.gl/Y7t7caAfytfMq5oQ8

회전초밥 - 대기수산회전초밥 도톤보리점
https://maps.app.goo.gl/PtJbcjor6vMmj9hy9

메론빵 - 멜론 브레드
https://maps.app.goo.gl/nsLyAFb49BwFFYSA9

오코노미야키 & 야키소바 - 오코노미야키 이자카야 현
https://maps.app.goo.gl/yPSnQwqHgFnu5esV9

착장 174/73
모자 https://kream.co.kr/products/349075?fetchRelated=true 7 3/4사이즈
아우터 유먼트 트러커자켓(현재 품절, 재발매일정 없는것으로 앎)
두번째아우터 아크테릭스 바람막이(SV라고 쓰여있는데, 5년도 더 전에 아부지께 물려받은거라 정보없음)
상의 아디다스 져지 https://kream.co.kr/products/318673 L사이즈(살짝 작음)
두번째 유먼트 https://youmant.com/product/%EA%B5%AC%EB%94%94%EC%85%98%EC%B6%94%EC%B2%9C%EC%8A%AC%EB%A6%BC%ED%95%8F%EC%A3%BC%EB%AC%B8%ED%8F%AD%EC%A3%BC-jace-raglan-slim-longsleeve/2104/category/25/display/1/ 블랙
하의 https://youmant.com/product/6%EC%B0%A8-%EC%9E%AC%EC%9E%85%EA%B3%A0-label-work-pants-charcoal/1830/category/185/display/1/ 차콜 L사이즈
신발 나이키 필드제너럴 280
양말 할아버지가주신거 장목양말
팬티 뭐입었더라 기억안남
반지 https://www.musinsa.com/products/4330881 블랙

그리고 채우닭 이벤트는 곧 발표하겠습니다. 감사합니다!",vi0rcYGZD3o,4550,2025-04-20T11:00:49.000Z,"[이자반, 이자반 먹방, 먹방, 먹방 브이로그, 일본, 일본여행, 일본여행 브이로그, 브이로그, vlog, 일상브이로그, 여행, 여행브이로그, 이자반 여행, 이자반 일본, 오사카, 도톤보리, 메론빵, 라멘, 킨류라멘]",일본여행 첫날부터 눈 마주치는 음식 전부 먹는 브이로그,https://www.youtube.com/watch?v=vi0rcYGZD3o,119479
total,24,파비앙 Fabien Yoon,1955,KR,"#서촌 #나혼자산다 #이사

한국에서 나의 9번 째 이사..
해프닝도 있었고 다사다난했지만
좋은 분들과 함께해서 즐겁기도 했어요

▶︎ 촬영 :  파비앙

▶︎ 기획 : 파비앙

▶︎ 편집 : 오소은

▶︎ https://www.instagram.com/frenchmonster7

▶︎ 방송/광고 문의 : frenchmonster7@naver.com",EbZcfvuafZA,26430,2025-04-20T06:59:10.000Z,,이사했습니다. 한국살이 새로운 시작,https://www.youtube.com/watch?v=EbZcfvuafZA,316834
total,24,유 퀴즈 온 더 튜브,398,KR,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

유 퀴즈 온 더 블럭
[수] 저녁 8: 45 tvN

#티빙에서스트리밍",hoYkaoF_lGE,5909,2025-04-20T10:58:20.000Z,"[유재석, 유퀴즈온더블럭, 조세호, 티빙에서스트리밍]",[예고] 너 뭐 돼? 학씨 아저씨로 대세가 된 배우 최대훈! 하지만 현실에서는 사실 관식이?!#유퀴즈온더블럭 | YOU QUIZ ON THE BLOCK EP.290,https://www.youtube.com/watch?v=hoYkaoF_lGE,564630
total,23,꼰대희,1010,KR,"* 타인을 비방하는 악의적, 모욕적인 댓글은 사전 고지없이 차단되거나 삭제될 수 있습니다.

*비즈니스 문의
jdbent001@gmail.com

*틱톡
https://vt.tiktok.com/ZSJdgRuxJ/
*인스타그램
https://www.instagram.com/ggondaehee/

#꼰대희 #밥묵자 #츄",JwIkZYKEU_Q,10074,2025-04-19T12:00:28.000Z,"[꼰대희, 김대희, 밥묵자, 스케치코미디, 먹방, 코미디, 꽁트, 콩트, mukbang, 같이묵자, 아재개그, 아재개그배틀, 혼밥묵자]","[EN] [밥묵자] 보고만 있어도 아빠미소가 절로 나는 인간 비타민 살아있는 행복 바이러스 ""츄""와 밥 한 끼",https://www.youtube.com/watch?v=JwIkZYKEU_Q,349092
total,28,EBS 컬렉션 - 사이언스,608,KR,"📢 댓글 이벤트
댓글로 시청 소감 또는 【취미는 과학】이 다루었으면 하는 주제를 남겨주세요! 추첨을 통해 도서 
《내 이웃집 의사 친구 닥터프렌즈》를 선물로 드립니다.
✅ 참여 기간 : 4/19(토) ~ 4/24(목)
✅ 당첨자 발표 : 4/25(금) 고정 댓글 확인!

설탕 없이 단맛을 즐길 수 있다는 제로슈가, 그 달콤한 유혹은 과연 안전할까?
단맛을 느끼게 하는 신비로운 ‘맛의 회로’부터 제로슈가가 우리 몸과 뇌에 미치는 영향까지!
미각의 경로를 따라 제로슈가의 비밀을 파헤쳐 본다.

▶ 다시 보기
https://home.ebs.co.kr/ebsscience/main
*웨이브, 티빙, 왓챠에서도 ‘취미는 과학’을 검색하여 시청하실 수 있습니다

▶ 함께 보면 좋을 프로그램
EBS 【지식채널e-단맛을 향한 인류의 끝없는 집착】
EBS 【클래스e–사카린과 아스파탐 등 다양한 합성 감미료의 종류】

📌 타임라인
00:00 시작
00:18 열차에 탑승한 내분비내과 슈퍼스타
02:20 미각의 비밀을 밝혀내는 뇌공학자
05:04 과학자들의 선택은? 일반 vs 제로
06:15 인간은 왜 단맛을 좋아할까?
09:19 단맛이 넘쳐나게 된 이유
12:00 제로슈가 감미료란?
13:24 단맛은 대체 무엇일까?
15:39 단맛을 느끼게 하는 수용체의 정체
16:28 단맛 회로가 O에 있다?
16:48 단맛 회로가 귀에 있다?
18:21 데프콘이 정리하는 '단맛의 경로’
19:14 [미방분] 맛의 신경전달물질이 ATP?
20:03 제로슈가가 달게 느껴지는 이유
21:50 맛은 주관적인 감정과 인식이다
22:12 대체 감미료는 어떻게 발견됐나
24:38 맛을 속이는 '미라클베리' 실험
27:21 [미방분] 달지만 먹을 수 없는 것이 있다?
28:52 제로슈가가 우리 몸에 미치는 영향
31:31 당vs제로, 다른 생물들의 선택은?
35:23 인공 감미료가 장내 환경에 미치는 영향
37:17 제로를 먹어야 하나, 말아야 하나?
38:25 안전한 인공 감미료는 무엇일까?
41:16 제로슈가가 환경에 미치는 영향
42:15 궁극의 단맛은 존재할까?
42:50 단맛 논쟁! 의사 vs 화학자
44:37 궁극의 단맛은 존재할까?
46:34 다음 이야기

#취미는과학 #과학토크 #과학토크쇼 #과학 #데프콘 #이대한 #장홍제 #최명환 #우창윤 #제로슈가 #슈가프리 #대체감미료 #인공감미료 #아스파탐 #제로칼로리",0LiCt0QciGc,4667,2025-04-19T09:00:01.000Z,"[EBS, ebs, EBS컬렉션, collection, 자연, nature, 자연다큐, 다큐, 생태계, 생태도감, 메이킹, BBC, 내셔널지오그래픽, 디스커버리, 과학, 과학채널, science, 과학정보, 미래과학, 생명과학, 유전자, 우주]","제로슈가, 정말 먹어도 될까? 최초 공개하는 단맛의 비밀부터 대체 감미료의 숨겨진 이야기까지 대공개 (feat. 최명환 교수/우창윤 교수) [취미는 과학/ 29화 확장판]",https://www.youtube.com/watch?v=0LiCt0QciGc,269250
total,20,브롤스타즈,580,KR,"무료 선물 링크! : https://supr.cl/brawl-freebie 🎁

🤯 신규 희귀도 울트라 전설 등급?!
👘 2명의 신규 브롤러 : 죽음의 게이샤와 끔찍한 노래방 가수! 🎤
🦖 브롤 MOBA?!
🔥 8개의 신규 하이퍼차지!
🍣 새로운 스킨, 새로운 게임 모드, 새로운 이벤트 그리고 더 많은 내용들!

📲 지금 다운로드 받으세요 👉 https://supr.cl/BrawlStarsKR

브롤스타즈 Youtube 🔗 https://www.youtube.com/BrawlStarsKorea/
브롤스타즈 공식 카페 🔗 https://cafe.naver.com/brawlstars
브롤스타즈 Kakaotalk 🔗 http://pf.kakao.com/_Wqxdwxj/friend
브롤스타즈 Instagram 🔗 https://www.instagram.com/brawlstars_korea/ 
브롤스타즈 Tik Tok 🔗 https://www.tiktok.com/@brawlstars_korea

#브롤스타즈 #브롤토크 #업데이트 #검의왕국
#brawlstars #brawltalk #update #KatanaKingdom",uRGjeXyx-Fs,1269,2025-04-19T15:15:54.000Z,"[브롤스타즈, 슈퍼셀, 브롤, brawlstars, supercell, yt:cc=on]",브롤 토크 : 새로운 브롤러 희귀도?! [브롤스타즈],https://www.youtube.com/watch?v=uRGjeXyx-Fs,90705
total,22,planD플랜디,834,KR,"이 영상은 플로로도라의 유료광고가 포함되어 있습니다

🌿 카밍아일랜드 40% off  플랜디 할인코드 자사몰 프로모션
국내 최초 병풀꽃 추출물 수분/진정 라인 카밍아일랜드 
전 상품을 구독자 전용 특가로 만나볼 수 있어요!
🌿 바로가기 https://florodora.co.kr/shopinfo/event_planD.html

✨ ついにローンチ！フロロドラ、日本公式ショップOPEN！
今だけのローンチ特価でお試しいただけます✨
▶ https://www.qoo10.jp/shop/florodora

🌿 플랜디 구독자 이벤트
상품(100명): 플로로도라 퍼밍에센스+수건 리미티드 기획세트
참여방법: 댓글작성(내용자유)+폼작성(폼 내용: 이름,전화번호,플로로도라 자사몰 회원 가입 후 아이디)
폼링크:https://naver.me/FnmKg7Kz
참여기간:업로드직후~5월6일(화) 23시59분까지
당첨자발표: 5월8일(목) 남겨 주신 연락처로 당첨자 개별 문자 알림 (자사몰 상품 쿠폰으로 지급, 직접 주문하시어 수령)

We kindly ask for your understanding that this giveaway event is only open to participants residing in Korea.

この抽選イベントは韓国にお住まいの方のみご参加いただけますので、ご了承ください。

안녕하세요 여러분 
이번 영상은 혼자 제주여행 간 일상을 가져왔어요 🍊
내내 날씨가 너무 좋았고 조용한 마을에 핀 유채꽃도 예뻤고 
맛있는것도 잘 먹고 돌아온 여행이었습니다 🌿
이번 일상도 편히 봐주세요. 감사합니다🧡



청자켓 │ 닐바이피 25SN denim crop shirts jacket [BL]
반팔 원피스 │ 닐바이피 25SN pleats long ops
스커트 │ 룩캐스트 아일라  롱 플레어 스커트_화이트 



컨텐츠 제작의 마무리는 컨텐츠플라이! 글로벌 진출을 위한 최고의 파트너,
CONTENTSFLY에서 제작되었습니다.
https://www.contentsfly.com",MJ1712ftwu0,13515,2025-04-20T07:59:43.000Z,,"나혼자 제주여행, 뚜벅이로 종달리마을 힐링하는 자취일상. 제주바다보며 자전거타기. 불멍",https://www.youtube.com/watch?v=MJ1712ftwu0,275137
total,23,띱 Deep,2040,KR,"#띱 #연애  #스케치코미디 

짝사랑

아이디어 출처 : 라디오 12시엔 주현영, 목동리서치 연구소 2025.4.11

후배여 / 김규남 - https://www.instagram.com/knamiiiiii/
선배남 / 윤혁준 - https://www.instagram.com/yhjune/
후배친구남 / 윤태용 - https://www.instagram.com/actor_y16/
선배친구여 / 서수민 - https://www.instagram.com/zzing_e_rang/
선배친구남 / 남중규 - https://www.instagram.com/namdoonggu/",ljSJJFfGIJQ,32086,2025-04-19T03:00:59.000Z,"[동영상, 공유, 카메라폰, 동영상폰, 무료, 올리기, 스케치코미디, 개그, 코믹숏무비, 김규남, 윤태용, 윤혁준, 연애, 짝사랑]",내가 좋아하는 사람은 왜 날 안 좋아할까,https://www.youtube.com/watch?v=ljSJJFfGIJQ,1455895
total,10,ASTRO 아스트로,4862,KR,"#ASTRO #아스트로 #꿈속의문 #Moon

ASTRO - 꿈속의 문(Moon) Commentary

with 
VIVIZ (비비지)
민혁, 기현, I.M of MONSTA X 
호시, 원우, 민규, 도겸, 승관 of SEVENTEEN
HELLO GLOOM
라키
최유정
김도연
찬희 (SF9)
방찬 (Stray Kids)
문수아 (Billlie)

▶ Twitter : http://twitter.com/offclASTRO
▶ Facebook : http://facebook.com/offclASTRO
▶ Instagram : https://www.instagram.com/officialastro
▶ Weibo : http://weibo.com/officialASTRO
▶ Fancafe : http://cafe.daum.net/fantagio-boys",8cQQX7TsInk,120055,2025-04-19T09:30:04.000Z,"[ASTRO, 아스트로, 판타지오뮤직, 판타지오, fantagio, fantagioMusic, ASTROPLAY, 아스트로플레이, 차은우, 문빈, 진진, 엠제이, 윤산하, 라키, ChaEunWoo, MoonBin, JINJIN, MJ, YoonSanHa, ROCKY, 또까, DDOCA]",아스트로(ASTRO) - 꿈속의 문(Moon) : Commentary,https://www.youtube.com/watch?v=8cQQX7TsInk,633035
total,22,찰스엔터,2078,KR,"연습생 여러분 안녕하세요!! 제 베프 현지랑 오키나와가서 4일 동안 푹쉬다 왔어요!
여행 가기 전에는 사실 가기 귀찮은 마음이 컸는데 다녀오니 저한테 너무 필요한 시간이었더라구요..

이번 영상도 재밌게 봐주시면 넘 감사하겠습니다!!❤️ 

많이 물어봐주시는 정보!

[도트 바람막이] 
릿킴(근데 현재 판매하지 않는 것 같아요ㅠㅠ 찾아봐도 왜 안나올까요..)

[광각렌즈 정보] 
오즈모 포켓3: 패키지 포함되어 있는 광각렌즈 사용
평소 아이폰15pro로 촬영 할 땐 넥스트 광각렌즈 0.3배율 사용 쿠팡에서 팔아요 

[목걸이]
넘버링 십자가 목걸이 실버

[선글라스]
산드로 선글라스 SD6083 검정색 


BGM 출처 링크:  [잠겨 죽어도 좋으니 너는 물처럼 내게 오라] https://gongu.copyright.or.kr/gongu/wrt/wrt/view.do?wrtSn=13262513&menuNo=200026",45hKHD0yP5A,19792,2025-04-17T09:00:09.000Z,,오키나와까지 가서 아무것도 안하는vlog,https://www.youtube.com/watch?v=45hKHD0yP5A,1074626
