author,likeCount,text,videoId
@rajMichaelSagaya,0,This video randomly popped up and I m glad it did,qjcQpic8r3U
@LandonMitchell-t8o,0,Mood instantly lifted. Thank you for this,qjcQpic8r3U
@syukimutheu6563,0,I ve had this on repeat all day,qjcQpic8r3U
@BasileXiao,0,You just earned a new subscriber,qjcQpic8r3U
@ВикторияОлимова-п2з,0,You just earned a new subscriber,qjcQpic8r3U
@bcebguzc,0,You just earned a new subscriber,qjcQpic8r3U
@DurgaPrasad-t8x,0,That transition at 3:12 was chefs kiss,qjcQpic8r3U
@SudbduhdhSuhdidhdueh,0,I didn t expect to love this as much as I do,qjcQpic8r3U
@NasimNazrishozoda-l9u,0,I learned more in 10 minutes than hours of Googling,qjcQpic8r3U
@MdManjoor-c2x,0,Came for the thumbnail  stayed for the vibes,qjcQpic8r3U
@n9nelives616,3,I'm not crying! You're Crying!,twUFbqyul_M
@user-kn8kv6wt5r,2,What a fantastic way to end things... Thank you  truly!,twUFbqyul_M
@PixelGM,1,CASEY EDWARDS?!,twUFbqyul_M
@kiricoharuhiko2184,1,Gura's ash again and moona's perisai jitu really make me doubt in the cover company :v,twUFbqyul_M
@cheshirecatto,1,Woah. WOAH!,twUFbqyul_M
@GokuGamesXD01,1,Gostei,twUFbqyul_M
@Ruby-xf7fk,1,While Hololive pursued a business path for its survival  Gura forged her own legend  carving footsteps that no one else could ever fill.,twUFbqyul_M
@owencmyk,1,I hope one day I can make music half as good as this,twUFbqyul_M
@badzliafiq3372,1,dem dmc vibe??🎉🎉,twUFbqyul_M
@Monkeman226,1,Casey Edwards and Gawr Gura is not a collab i would expect lol,twUFbqyul_M
@Daimio,1,Spotify? 👀,twUFbqyul_M
@nervousios1016,1,Mannn…. I only got to know about hololive back in July 2024… missing out so many beautifully clips and stream of all members of hololive. First Vtuber I watch was biboo and after that u got introduced to all hololive members slowly…. Despite  not knowing much.. it hurts a lot  for someone that is so new. I hope everyone that is watching stay happy and wishes gura best of life moving forward. ❤️,twUFbqyul_M
@ZLOYAVOKADO,1,Я прослезился в конце.,twUFbqyul_M
@Ayres1999,1,It's truly a masterpiece ❤,twUFbqyul_M
@Lonelyisland_dd,1,Thank you Gura,twUFbqyul_M
@spencerweldon8086,1,I love how when they clash at 3:59 there is a single frame of two sharks attacking each other,twUFbqyul_M
@dullahandan4067,1,really hope something in the future starts with someone new coming through a door,twUFbqyul_M
@KamiNJH,0,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,twUFbqyul_M
@fogotopia,0,Amazing song! Sad I discovered this music so late though. Good luck in your future endeavours Gura!,twUFbqyul_M
@Jamesss6,0,Purrrrfect Ty for everything Gura :) 🦈🐶,twUFbqyul_M
@MOHAMMAD_SABER,1,Sometime you should do it by your way ❤❤❤   I like this performance 🎉🎉,x0O0yTd8L-8
@JWW923,0,incredible,x0O0yTd8L-8
@MohayminahMoni,0,You just earned a new subscriber,x0O0yTd8L-8
@SdghiuUhdetuh,0,The way you explained this is SO clear. Thank you,x0O0yTd8L-8
@МансурМашрапов-м7ч,0,Algorithm finally did something right,x0O0yTd8L-8
@awalsh523,0,Makes you wonder how many other stars have been cut too early before getting to the judges,x0O0yTd8L-8
@charlieh3998,0,How in the hell does toe wrestling get on and this guy can’t?,x0O0yTd8L-8
@TheSermor5,0,Lov U  Amanda   ,x0O0yTd8L-8
@DevidWily-h3g,0,Can we all agree this creator deserves more recognition,x0O0yTd8L-8
@SaddamHossaing,0,I didn t expect to love this as much as I do,x0O0yTd8L-8
@Kaldzi1993,0,WTF KSI is doing here? This guy is annoying and didnt achieve anything in life? He only reacted to people/videos on yt/pages.,x0O0yTd8L-8
@ФаФаФаФ-д7ю,0,That part at 2:45 Instant goosebumps,x0O0yTd8L-8
@carolk2317,0,And why didn’t he went to the normal process of auditions?,x0O0yTd8L-8
@strawberryshortcake2354,0,This has to be a set up.,x0O0yTd8L-8
@DienChiLinh,0,This deserves way more views. Absolutely underrated,x0O0yTd8L-8
@RahulKashyap-tn5od,0,This gave me chills… in the best way,x0O0yTd8L-8
@AngeloCyant,0,Who else is here before this blows up,x0O0yTd8L-8
@sagelibertyrose2009,0,I can see this guy in movies. He has got it!!!!! The look ya know. The voice and the attitude. He is great.,x0O0yTd8L-8
@yagirltrinity1939,0,That part at 2:45 Instant goosebumps,x0O0yTd8L-8
@balrajgovindhan,0,Your consistency is inspiring—keep going,x0O0yTd8L-8
@RainbowzTearzz,11,Dude this is ass,riCP9x31Kuk
@briskjc5617,7,Trash af,riCP9x31Kuk
@Sallmen488,7,i wish i was deaf after ts song tbh 🥀✌️,riCP9x31Kuk
@arkhalis9,6,This song is so sht,riCP9x31Kuk
@Sallmen488,5,ts song pmo sm like r u fr rn  BOIII 😂😂🫱🫱🫱,riCP9x31Kuk
@vsjdhdn,4,Garbage😂,riCP9x31Kuk
@kernel4358,4,The whole song is dull and boring  why ruin something nostalgic?,riCP9x31Kuk
@hominessuntsaluatores,4,Garbage ass song,riCP9x31Kuk
@TiagoMlgPro,4,Dog shit video and music,riCP9x31Kuk
@HuffNaggles,4,Absolute shit.,riCP9x31Kuk
@radeobradovic,4,Stupid. This is shit.,riCP9x31Kuk
@xjun1ox,4,This video is a masterpiece  I'm listening to it over and over again and ANGAIN!!!💛,riCP9x31Kuk
@brawl3r,4,This is what everyone loves or hates?  The flow is decent... the lyrics are mid as fuck though.  I don't see the hype.,riCP9x31Kuk
@antonioandrade2361,4,She's here to stay,riCP9x31Kuk
@grottchew5941,4,Absolute TRASH. Things like this should be illegal.,riCP9x31Kuk
@antilogic8635,3,This isnt a sample  this is stolen.,riCP9x31Kuk
@HUEYEVERGREENN,3,This is ass,riCP9x31Kuk
@NeraizeI,3,No drama 🎭 no allegations 🗣️no scandals 🙊 no arrests 🚨 just straight ass music,riCP9x31Kuk
@nilionth,3,OG was better,riCP9x31Kuk
@adenisepierrexavier7355,3,The top is cute like 4 years ago you were in the same room,riCP9x31Kuk
@stevendorath7268,1,El RATAlona alias el OCHOLONA A.k.A the Negreira boys son un equipucho demasiado recontra l@dronnn pero de mucho cuidado. Pero el que roba es el Madrid no el equipucho que esta en corte por pag@r arbitro por 17 años …,9F7YXjxSzEs
@PedroFlores-f1u,1,Ese lamine es un pro,9F7YXjxSzEs
@cesarnelsonpalacioszubieta3573,0,En ves de asistir a mis compañeros para ganar 1-0 Se siente mejor meter un hat trick y perdé 3-4 Son las palabras de noel noa,9F7YXjxSzEs
@belensaavedra7616,0,Ja 10 minutos le dieron mas,9F7YXjxSzEs
@antonioarcellesoyola1580,0,Ahora el "BAR" decide la liga,9F7YXjxSzEs
@arielito.teletubbies3731,0,Todo estaba arreglado 🧐,9F7YXjxSzEs
@wilsonsoler8246,0,Con ese arquero es muy dificil que Barcelona gane algun torneo.,9F7YXjxSzEs
@arminvera6754,0,Robando💩🤡... Gentileza los árbitros 🤡🤡🤡,9F7YXjxSzEs
@gr1yt,0,La palabra más mencionada en comentarios es “remontada”. No pueden sacarse de la cabeza al más grande.😂,9F7YXjxSzEs
@aldeirmartinezgarcia7554,0,perfecto el barsa  lo q si deben mejorar es q no siempre deben dejar el espacio del off side porq los pueden sorprender y es por eso q le anotan 2 goles consecutivos  pero magnifico el juego del barsa <3,9F7YXjxSzEs
@jufer8054,0,dejando de lad todo para mi raphiña esta haciendo historia como brasilero es mucho mejor qeu vinicius y otros mas!!! futuro baloon de oro,9F7YXjxSzEs
@CharlGus.Sdarwiin,0,Tuvo para golear el Celta,9F7YXjxSzEs
@GonzaloSaracho-o9c,0,Realmente esto es un robo y los comentaristas como si nada jajjajaa que vergüenza,9F7YXjxSzEs
@germangalezogomez2819,0,Si dos equipos mediocres  de mitad de tabla les metieron seis goles en menos de una semana  que pasará cuando les toque con el inter  psg o arsenal que estan jugando un futbol de alto vuelo. No puedo ni imaginarlo. Ojalá me equivoque pero creo que no pasan a la final y si pasan no la ganan. Tampoco tienen asegurada la copa del rey ni la liga. Pueden ganar todo o perder todo  pero asi como están de muertos del mediocampo hacia atrás es mas facil que lo pierdan todo.,9F7YXjxSzEs
@ElmerOrtega-e5x,0,Épica dicen mejor diga  otro robo mas,9F7YXjxSzEs
@AlejandroHernandez-yc2kb,0,Un día sacas un álbum y al otro le haces triplete al Barsa  grande Eladio Carrión,9F7YXjxSzEs
@Afzaal.king.46,0,You explained this so well  thank you!,9F7YXjxSzEs
@diegosamir2271,0,Robo !,9F7YXjxSzEs
@MuhammadManzoor-b1m,0,Amazing content as always!,9F7YXjxSzEs
@DennisNall-m5w,0,This was very informative  appreciate it.,9F7YXjxSzEs
@GLITCH,27737,GLITCH’s next animated show is here!!! Weve been working on this one for over 2 years with PartTimeSeagull and we are SO happy with how it turned out ♥ We are looking to greenlight a FULL SEASON and are currently seeking funding! You can help support us by getting some merch ➡ https://gaslightdistrict.store  No pressure though  hope you have a great day! 💚,IC8KsZniulw
@Christians_fazaverse,2,That was amazing can’t wait for episode 2,IC8KsZniulw
@TimohaMitrofanov,1,прикольно  у этого есть будущие,IC8KsZniulw
@Beewever,1,Bro this was good and i love it i need more info like how does their eternal life mechanism work and stuff,IC8KsZniulw
@RealToxicGames,1,Banger as always,IC8KsZniulw
@BaneKaikyo,1,This is just oozing with style. I love it.,IC8KsZniulw
@EmilioRosales-u8b,1,Handsome Ken 11:22,IC8KsZniulw
@Will-hp5mb,1,I love the music.,IC8KsZniulw
@ÉowynAmélie,1,This is AMAZING!!!!!! Can't wait till episode two!!!!!,IC8KsZniulw
@oakley824,1,I need more of this. This is so good  and the people who made this are so talented,IC8KsZniulw
@crazywahh737,1,Car winks at 2:40,IC8KsZniulw
@thedreamkingdom710,1,1:19 ok  THAT VOICE sounds awesome!,IC8KsZniulw
@expiredchicken5179,1,Am I the only one who saw the guy holding something in the pic? 19:02 Forgot his name already lol but he looks like he’s holding a baby? It has hair and kinds looks like Mel but I might be tripping,IC8KsZniulw
@zertax_levrai,1,aux français qui écoute ça  on est d'accord la voix française de mud c'est full québécois,IC8KsZniulw
@ladynightmare1559,1,J'adore qu'un des personnages à un doubleur québécois ❤,IC8KsZniulw
@SillieStuffOcs,1,This project is like movie quality! It feels like a movie  but is really fast paced  and has most of the parts cut out. Otherwise  I really love it!,IC8KsZniulw
@YourBoyFig,1,I always think to myself on how the GLITCH team will somehow add small memes and funny moments into a series like this. -murder drone flashbacks-,IC8KsZniulw
@lucreciajara4455,1,I honestly had no interest in this series at all  but i ended up really impressed and craving for more!!,IC8KsZniulw
@SapphireIsMentallyInsane,0,I haven't watched this yet but I know it's gonna be good.,IC8KsZniulw
@macsobsessions-s2t,0,I LOVE THE INTRO SO MUCH GREAT WORK,IC8KsZniulw
@Amelia.Ratliff,157,Chipfat is the 'funniest bloke to ever exist. He’s the reason this series is so successful. ..,pTfN28TR-SY
@tylerlitman4095,1,get filly in this episode,pTfN28TR-SY
@xHipster_,1,we need pie deji and DANNY always. but we need PIE,pTfN28TR-SY
@xHipster_,1,i love PIEEEEE,pTfN28TR-SY
@hyeenaaa1960,1,pie masterclass 🎉🎉,pTfN28TR-SY
@MarcoVaillancour,1,Thank you for the great content!,pTfN28TR-SY
@Marstarbee,1,Thanks for 526 subscribers❤🎉🎉!,pTfN28TR-SY
@RichyGD,1,DanTDM on a sidemen among us would be very interesting to watch,pTfN28TR-SY
@AmiyahBarrett-d7x,0,This gave me chills… in the best way,pTfN28TR-SY
@BidkkgcDgcd,0,You just earned a new subscriber,pTfN28TR-SY
@synekwastaken,0,I feel like at 52:09 Lannon could've killed Vikkstar and then recalled and came from top left into Ethan's vision caf to get him on his side,pTfN28TR-SY
@CalebisWilsoner,0,That part at 2:45 Instant goosebumps,pTfN28TR-SY
@TaniatuzJara,0,Pure talent. No words,pTfN28TR-SY
@cflwhat,0,Deji is in contention for the funniest human alive,pTfN28TR-SY
@JeromyFomby-d3r,0,Came for the thumbnail  stayed for the vibes,pTfN28TR-SY
@TimeChatchai,0,Chipfat I'm begging you  lower the volume on Deji's mic  my poor ears  he shouts and screams and it's just getting annoying having to lower my volume every few minutes,pTfN28TR-SY
@TahwraNappe-w9u,0,You just earned a new subscriber,pTfN28TR-SY
@widgalderFrancois,0,why is paul so horrible,pTfN28TR-SY
@rishabhagarwal1229,0,U need to get disguised toast and gang,pTfN28TR-SY
@JakeDariusEbora,0,8:13 pls someone edit this,pTfN28TR-SY
@HedgieMaster05,20,0:10 Can’t believe I’ve been lied to  this was 10 seconds not 5,GTAGFUy25J4
@TannerSidetrax,11,Mumbo  just wanted to say I have been a long time viewer of yours (likely over ten years now) and it made me super happy to see you in the movie and had a good chuckle seeing what the costume department did to you.  I went to see the movie opening weekend with my girlfriend and her two kids (6 and 8) and we just had the best time. There wasn't a frown in theatre  and both of the kids were so excited to see the movie and super pleased afterwards. It was a really great memory we were able to create as her kids and I are really able to connect over our mutual love of Minecraft. Thank you to you  Jared Hess and everyone else who really made something everyone can enjoy. The production team couldn't have asked for a better redstone consultant. You deserved this.,GTAGFUy25J4
@j3rzy15,2,3:21 so basically mumbo had the idea for the new ghast update,GTAGFUy25J4
@Jr_BlackMagicHydrolics,1,You should make a banner that says "Respect your Elders" with Cubehamster's face on it.,GTAGFUy25J4
@mattsgaming8746,1,thanks for the spoilers smh  movie is now COMPLETELY unwatchable  im very disappointed and hope you do better going forward (use me as a dislike button 👇👇),GTAGFUy25J4
@hitihautriponel419,1,The "A* Minecraft Movie",GTAGFUy25J4
@stargazzer9166,1,The 5 second warning at the beginning was 10 seconds >:(,GTAGFUy25J4
@mikadeksjur653,1,Ehrm so none of your builds ended up in the movie? 😂,GTAGFUy25J4
@YouTubestopsharingmyrealname,1,I really wish they would have cast someone other than jack black.,GTAGFUy25J4
@DashSpiderJumpscares,1,Mumbo for mayor 2: electric boogaloo,GTAGFUy25J4
@solarogx7476,1,Mumbo you actually cooked with these ideas. Lots of them I could visually see the movie characters in your build and their reactions,GTAGFUy25J4
@dogstrings,1,I will admit that this doubled my interest in the movie,GTAGFUy25J4
@MoggyMinutes,1,Could you please make a tutorial where you show how to make the chain lowering pufferfish thing?,GTAGFUy25J4
@levi.__.8767,1,"Redstone? What's all this mumbo jumbo?" - a quote I wanted in the movie,GTAGFUy25J4
@therealelement75,1,I noticed you  but ONLY BECAUSE I knew you were in the movie,GTAGFUy25J4
@DOLZero,0,Mumbo has an actual mustache now? When did that happen?,GTAGFUy25J4
@rillegas08_vods,0,"this is your five second warning"  *warning actually takes 9 seconds*,GTAGFUy25J4
@artontherun,0,Minecraft 2 plot spoilers: endermen accidentally venture into the real world after realizing they can't inhabit this dimension without taking over the body of a human. First to be possessed: Mumbo Jumbo. Alex and Steve must venture to the end  defeat Lord Ender and save the real world from being taken over by endermen.,GTAGFUy25J4
@irrelEvant5352,0,Sams? No thats flak,GTAGFUy25J4
@StarBeam500,0,It's very cool that mumbo actually had an effect on the movie and wasn't just a cameo. However  his one main addition  the cactus canons  just felt like an odd choice setting-wise  considering they were in a cave.,GTAGFUy25J4
@sctoast2483,254,I just can't look at 400 times the same after Quincy Wilson came into the scene. Nothing looks impressive anymore 😭,VX-7ULUrssc
@Ghostmanriding,113,Good to see the top three  Robinson  Patterson and Boling under 45 sec.,VX-7ULUrssc
@da5863,99,Erriyon ran 45.37 earlier this month so he was definitely just not at his best due to running an hour before. You have to give respect where it’s due though  Fred Kerley  Letsile Tebogo  and Michael Norman are in a league of their own having run world class times from the 100 all the way up to the 400.,VX-7ULUrssc
@SPIDERM0OSE,75,I wanna see Kerley n Lyles beefing n having showdowns over 300m,VX-7ULUrssc
@gtrdoc911,53,Love it when sprinters are humbled by the 400.,VX-7ULUrssc
@markadams7328,37,Thanks for not making this a 14 minute video!! 4 minutes was plenty to get your point across.,VX-7ULUrssc
@kwd-2023,28,Boling  WOW! Love that guys runs!,VX-7ULUrssc
@christophersmith3254,26,I think it's dope to see them competing without fear,VX-7ULUrssc
@TheGreatness-gg1jx,17,Noah and Erriyon should run more 4s. It'll drop their 200 times significantly.  Shout out to Boling finding his stride. Good to see him finding his groove.,VX-7ULUrssc
@Xx-po1fu,13,This is so silly  if Lyles had ran under 10 seconds in the 100m and under 20 seconds in the 200m at the Grand Slam event he would be $200 000 richer. This Tom Jones Memorial Invitational does not provide prize money for the winners.,VX-7ULUrssc
@davidhunternyc1,13,Will any one person ever own world records in the 100m  200m  and 400m? An Olympic Gold medal in all three races would be genius level too.,VX-7ULUrssc
@anselmolawrence839,12,The 400 is a big man race,VX-7ULUrssc
@dalilkwickone14,12,Noah looks bulky,VX-7ULUrssc
@kennethwoods6525,11,Ummmm. Did Fred Kerley just run 44.73 at Mt. Sac?,VX-7ULUrssc
@crosslink1493,10,Lyles could run faster.  I'm not sure if its his conditioning or if he needs to work on his pacing through the race.  Good to see the former 'wonderkid' Matthew Boling get under 45 in April  and also good going to the other two who got down in the 44s.,VX-7ULUrssc
@johnthies1150,9,Aren't you gonna cover Shelly Ann Frasier Price's complete domination at her son's sports day parents race? 😂,VX-7ULUrssc
@SkyTurnsPurplePhotography,9,Lyles is not a 400m guy  but I am sure he was satisfied getting to stretch his legs and see where he was at.   -Doubt he'll run another one anytime soon.,VX-7ULUrssc
@darrylb5247,8,I predict Boling to drop to 44.0 by the end of this year. He's still young and finishes well!,VX-7ULUrssc
@Greekandabitoftextualcriticism,8,That's why Tebogo is a beast.,VX-7ULUrssc
@Meerca,6,mathew boiling is finally not washed🙏,VX-7ULUrssc
@TerraGreen1,265,That was not the ending I was expecting… but it was kinda poetic in a way lol  Also I’m gonna start doing way more ant videos. Is there any species or ideas about them that you want me to do?,HZtbD074LUY
@The_CokaColaCan,10,You found a rare can of Coca Cola which has a 5% chance of spawning!,HZtbD074LUY
@DavidFredd0,1,There is a YouTube user who translates yours into Portuguese and I translate it into Brazilian and you translate it? and another question  do you use AI to translate or a voice actor?,HZtbD074LUY
@Jack-u5v7n,1,I am planing on getting a bearded dragon do you have any tips to help me or anything I can use or buy?,HZtbD074LUY
@mogwiawolf4354,1,Yeah the brick was kinda dumb,HZtbD074LUY
@Pikachu-xd5pr,0,Bro back at it again 👍,HZtbD074LUY
@stacyfamily,0,Nah bro has lost a black Widow and not ants,HZtbD074LUY
@ralts6464,0,If ants are being simulated does that mean we humans are also being simulated D:,HZtbD074LUY
@christinaguerra1162,0,200 days!,HZtbD074LUY
@apbpham3019,0,Bro's a walk(get it?plz laugh),HZtbD074LUY
@Coconut_plush,0,I swear if I see someone say aNYonE iN 2025,HZtbD074LUY
@jacobnavaja,0,Plssss get a dragon lizard pet there are popular of looking like a dragon plss ❤❤❤❤❤❤❤❤❤,HZtbD074LUY
@1x1x1x1x1x_zion,0,We’re is the turtle now?,HZtbD074LUY
@jeanlintao1614,0,4:27 4:27 4:28 4:29 4:30 4:30 4:31 4:31 4:32 4:35,HZtbD074LUY
@Sabrinalover-1234,0,One day ago club here  👇,HZtbD074LUY
@Shawn-qi9vm,0,Year later bro finds ant bodies under his bed,HZtbD074LUY
@Artictrusted,0,Having Trap jaws as pets is wild.,HZtbD074LUY
@fly-s7n,0,HEY!,HZtbD074LUY
@etscooly,0,13 trending wow🎉,HZtbD074LUY
@StephanieSalmon-r5u,0,Once when I was like 8 or 9 there was lots of flying ants around so I caught one and put it in a glass box with dirt plants and whatever they ate/drank and then the next day it had taken its wings off I looked it up and realised it was a queen so then I got some more that weren’t queens and they had a big battle Because they where from different colony’s and I didn’t realise then the next day the queen killed all the other flying ants and escaped into my room and me being a scaredy cat wouldn’t sleep in my room for weeks maybe even a months 😅,HZtbD074LUY
@zeeroe956,5,5:55 grox just face reveal,MRypBB6ERo4
@JdTapia-m2w,1,But you’re finally posting a lot,MRypBB6ERo4
@ezrathegamerkid9071,1,Yooooo grox is back,MRypBB6ERo4
@TheRandomShenanigans,1,Two Grox videos!?!?!?! IN THE SAME YEAR?!?!??!??!?!?!!?!,MRypBB6ERo4
@denisebredell-hill1827,1,Grox the goat and get his burch,MRypBB6ERo4
