author,likeCount,text,videoId
@MichaelMartinez-um6xz,1,I can’t stand his wife,eldbMfvn7-A
@whatever7182,1,I'm the biggest Dubs and Curry fan  but is she rolling? Looking at the longer  clip  she looks fvcked up on something,eldbMfvn7-A
@DayaniSalazar-n1m,1,Qué bello con su hija 💟,eldbMfvn7-A
@vee105105,1,She has gotten So Grown & Beautiful ♥️🌷,eldbMfvn7-A
@donnafigliolia7539,1,Baby girl Looks just like her dad 💕💕💕💕💕💕💕💕💕💕💕💕💕,eldbMfvn7-A
@diddlez2,1,Damn that's tough to read if you know how to read,eldbMfvn7-A
@loveandfaithJ,1,Happy Easter!!! ✝️🩸🌞🕊,eldbMfvn7-A
@loveandfaithJ,1,Jesus LOVES you everyone and wants a personal relationship with you! Jesus died to forgive us our sins  set us free  give us eternal life and restore relationship between man and God! ❤❤❤ John 3:16  Psalm 16:11  Ephesians 2:8 ✝️🩸🌞,eldbMfvn7-A
@deneanehunt4233,0,Spitting image,eldbMfvn7-A
@juledia2426,0,😂😂😂😂❤❤❤❤❤,eldbMfvn7-A
@evansovring,0,She doing the same thing,eldbMfvn7-A
@schrreesewell3391,0,Oh  my this makes me feel old 😂,eldbMfvn7-A
@daphatchick,0,She’s so pretty her dads twin,eldbMfvn7-A
@Brandon-b5g4g,0,grown up? what is she 14?,eldbMfvn7-A
@RyleeRenovations,0,And that is how u make strong children  😊 confident  who love thier dad's and moms. Kudos to them. He is so well spoken too. I could never in front of so many,eldbMfvn7-A
@rodrigoalcantara8938,0,espetacular 😂,eldbMfvn7-A
@samm3114,0,Beautiful looking family,eldbMfvn7-A
@sintya-r1y,41,DH being in here twice is perfect ty💀💀,FKYBhZFhhys
@M7_1.,2,Arabic basketball 🏀,FKYBhZFhhys
@Skibidisaac,1,bro i dropped my phone under my bed wnd i couldnt find it i was playing it full volume and i had to listen to this fucking shit for like 5 min 😭😭😭😭,FKYBhZFhhys
@MarlonMcmillan,1,❤❤❤❤❤❤❤❤❤😂😂😂😂,FKYBhZFhhys
@luisalbertoparedesmachuca6965,1,The 5☠️,FKYBhZFhhys
@lillypontius3491,1,7 is dh btw,FKYBhZFhhys
@Abc_original_name,1,The last one was the best 😃😀🙂😐🙁😕☹️😭,FKYBhZFhhys
@RODGER-W72,1,Number 3💀,FKYBhZFhhys
@gaganvishwakarma3174,1,Ohh its stichy 😮  💀fuuk..,FKYBhZFhhys
@SSSS-tc6im,1,🎉 красавчик,FKYBhZFhhys
@SSSS-tc6im,1,🎉красавчик,FKYBhZFhhys
@robin-y5c8z,0,bro 5 is deadly,FKYBhZFhhys
@YuBeace,0,The second one is my favourite because that guy KNEW and WASN’T gonna stick around for an injury.,FKYBhZFhhys
@kinkinhikakin-nj9es,0,3 looks yamucha,FKYBhZFhhys
@MarkIvan-t9e,0,5  got me like "it's ripping oh f*ck",FKYBhZFhhys
@kushmagician,0,if the stitching is ripping throw it and run 😂,FKYBhZFhhys
@Noman123Abdullah,0,No.3 be like:Bomb has been planted,FKYBhZFhhys
@Joziah_holy,0,Phinnnnng,FKYBhZFhhys
@AjaniHobbs,0,Number to got that Roblox bazoka Ahhh sound effect,FKYBhZFhhys
@husseinmohamed4310,0,Number 8 actually sounded like "WHAT THE FU- BOOM!" tbh,FKYBhZFhhys
@CRlMZlN,1,Muscle up kid  you're good. Muscle it up let's go. Way to wear it.  W dad.,LDKYsg68Fho
@khiroooo,1,He doesn’t need to run to first base he needs to go to the hospital bro just lost a tooth,LDKYsg68Fho
@MasonJudkins-j1l,1,He probally was screaming inside he just heared his dad say “hustle up your good”,LDKYsg68Fho
@southshore2357,1,That pitcher be replaced .,LDKYsg68Fho
@joemoe__9318,1,Lol… gets a tooth knocked out  pretends he isn’t in agonizing pain. Continues the game instead of resting and getting treatment. That’s not a tough kid. And shame on his coach and parents for not caring about his health.,LDKYsg68Fho
@elijahfox1929,0,“Hustle up your  good  Spits out tooth   “Ok coach”   Tough as nails 💪🏻,LDKYsg68Fho
@yamaharider8014,0,A future Pres of the US? Fight-Fight!!,LDKYsg68Fho
@mgonz1999,0,The ones that didn't get hit saying your good 😅,LDKYsg68Fho
@robertfrost6600,0,I thought throwing a bat like that was against regulations? Could be wrong.,LDKYsg68Fho
@omnione12,0,Took it like a man!,LDKYsg68Fho
@netdgfazo3492,0,SOLDIER! 🫡,LDKYsg68Fho
@keenanhero3392,0,Don’t praise this it’s fucking dangerous,LDKYsg68Fho
@kylerector3833,0,That’s what happens when you laugh after a child falls over compared to freaking out,LDKYsg68Fho
@JohnChampagne-io3xr,0,Baseball helmets should have face protection so should the pitcher have face protection  imo. That is thousands of dollars right down the tubes 🗑️.,LDKYsg68Fho
@DHcycling,0,the umpire is giving good vibes and these kids are drawing that same energy,LDKYsg68Fho
@DonSchmidt-hj2gd,0,The hell with baseball.  Teach this kid how to skate and play hockey!  He’s a natural.,LDKYsg68Fho
@Zarlock11,0,Cringe,LDKYsg68Fho
@paul30silver,0,I guess he missed that practice where they tell you to turn away from the ball😂,LDKYsg68Fho
@alphazuluz,0,I’m all for tough kids  but damn. The parents are like “hustle up kid  you’re good. Play to win!”  I hope that wasn’t an adult tooth. A little league game isn’t worth having a fake tooth. I would have grabbed my kid and tooth  and hustled to the dentist.,LDKYsg68Fho
@SpecialAgentEBunny,0,Kid had 15 minutes to avoid that pitch,LDKYsg68Fho
@sbsproductions1293,2,Not the gong ringing 💀,w_NjR00ij2I
@Tyler-MonroeBruce,1,White person and black needs to be reversed bro,w_NjR00ij2I
@bloodydeq1995,1,I’m Mexican and I fucking approve this shit,w_NjR00ij2I
@Khai-w1y,1,If he’s white stay tight  if yes black stay back,w_NjR00ij2I
@killingyourselfgamer2925,1,Nah the Asian  would have still scored.😂,w_NjR00ij2I
@JeffJeffersonJeffery,1,Ts awesome.,w_NjR00ij2I
@Isaiahlovesbbc,1,I approve of all your authority🎉🎉🎉🎉🎉😂😂😊,w_NjR00ij2I
@RoseEnoma-l8w,1,Im black and this makes me mad and sad 😭,w_NjR00ij2I
@WingMan693,1,Bro is both the white and the black person,w_NjR00ij2I
@yayacollins1096,0,This is racist,w_NjR00ij2I
@KirkNoblesII,0,Are you saying black people can't shoot 😂😂😂,w_NjR00ij2I
@AjSerna-t8d,0,Bro aaid 👉😮👈,w_NjR00ij2I
@korobkax6315,0,The gong sound got me dying,w_NjR00ij2I
@KawaiiFemboy,0,This is factually incorrect actually. You forgot the annoyed inhale after being disrespected only to miss anyways.,w_NjR00ij2I
@sythv3,0,WAHAHHAHA,w_NjR00ij2I
@GamessILoveToPlay,0,Bro thinks black people are not good at basketball that’s crazy,w_NjR00ij2I
@Soldier11Main,0,how many racism do you want? Yes.,w_NjR00ij2I
@CashDavis-w4w,0,WHO SAID US BLACK CANT SHOOT FROM THE CORNER,w_NjR00ij2I
@123flowey_yt,0,Arent blacks the best at basketball or sum,w_NjR00ij2I
@rxven-J_L,0,I dont understand it,w_NjR00ij2I
@YusefFox,938,See look at how loyal us Liverpool fans are ❤ Edit: THANKS SO MUCH FOR 600 likes,TJ7ZOFpXzqw
@Moosky1028,343,W assist 🗣️🔥🔥🔥🔥🔥,TJ7ZOFpXzqw
@Elmo_dud,143,It's not an assist by the fan he just passed the ball to them.💀,TJ7ZOFpXzqw
@JuiceWrldforlif3,17,BRO HELPED LIVERPOOL SCORE LET'S GO,TJ7ZOFpXzqw
@HaruunMohamed-i1y,12,Liverpool fans are just amazing. ❤🎉😊😮,TJ7ZOFpXzqw
@Jayden_playzzzz,9,for anyone who needs this <3    I love your hair I love your eyes I love your strength  I love your voice I love your style  I love your eye lashes I love your nose I love your confidence  I love your forehead  I love your hands  I love your shoulders  I love your ears  I love your cheeks  I love your mouth I love your personality  I love that you are brave I love that you are kind  I love that you are strong  I love that you are you I love that you are smart I love that you are creative  You are beautiful You are nice You are confident  You are smart You are unstoppable  You are perfect You are unique  You are amazing You are pretty I love you when you’re mad I love you when you’re sad I love you when you’re happy I love you when you’re anxious  I love you when you’re embarrassed  I love you when you’re cheerful  I love you when you’re disappointed  I love you when you’re at your lowest I love you when you’re at your highest  I’m proud of you for eating I’m proud of you for setting goals I’m proud of you for getting up I’m proud of you for learning  I’m proud of you for trying  I’m proud of you for smiling I’m proud of you for going outside I’m proud of you for spreading kindness  I’m proud of you for being you I’m proud of you no matter what I know you’re insecure but everyone is I know you’re not happy but your not alone I know you’re getting bullied but don’t listen to them I know you’re sad but try to be happy I know you’re miserable but your still standing  I know you feel hated but you are loved I know you feel sad but deep down you’re happy I know you feel disappointed but you are proud I know you are depressed but smile!!  insecurities are only real because of society  so ask yourself.. “would you be who you are right now if it weren’t for them?” and what would you say? don’t hate yourself  because you are worth the world! everyone is different and that’s a good thing. don’t be insecure  just set goals! be yourself and learn to love who you are <3 Maybe check out my channel?,TJ7ZOFpXzqw
@SaturoGojo587,8,Best assist of the year,TJ7ZOFpXzqw
@ALPHA_GWR,5,Corner taken quickly...  VAN DIJKKK,TJ7ZOFpXzqw
@LETU4LIFE,3,If i would get that ball i would be invisible from there in seconds,TJ7ZOFpXzqw
@Car_3nthus1ast,3,Marvel cooked with this movie,TJ7ZOFpXzqw
@TomKeenan-d2e,1,Bro it's not called the team it called liverpool,TJ7ZOFpXzqw
@Goatofbloxfruits,1,Wow🔥🔥,TJ7ZOFpXzqw
@Silatoludee679,1,A real meaning if u didn’t video it u wouldn’t believe it 😂,TJ7ZOFpXzqw
@TankMasterZ,1,W,TJ7ZOFpXzqw
@LauraVickery-z5r,1,LFC ❤️❤️❤️🔴⚪️👑👑,TJ7ZOFpXzqw
@ArjanTamber,1,Liverpoooooooooooooooool❤❤❤❤❤❤❤❤❤❤😢😢😢😢😢,TJ7ZOFpXzqw
@phsgui,1,Bro faster than the ball boy💀,TJ7ZOFpXzqw
@ajak1972,1,Liverpool fans ❤❤❤❤,TJ7ZOFpXzqw
@YoungSheldonFan001,1,That was a last minute winner VVD scored,TJ7ZOFpXzqw
@Abid-p5o,1,I have a replica of that ball,TJ7ZOFpXzqw
@CageStories,1695,Subscribe for daily awesome fight videos! 🥊🔥,hzmRPLbUGkc
@velkyrvelkas2620,1,No the green guy is just idiot from my country and wanted money without fighting all you said is bullshit,hzmRPLbUGkc
@TheInfoDealerV,1,Fight for your right to win. Don’t tap out because you’re afraid to get hurt  or don’t get in the ring in the first place.,hzmRPLbUGkc
@tomaszgawin7685,1,Coward should lose points for that,hzmRPLbUGkc
@jamesyang9385,0,The art of fighting without fighting,hzmRPLbUGkc
@Davis-r2b,0,What is this soccer you can lose something to win,hzmRPLbUGkc
@SteveHorsch,0,Well that’s a terrible competition structure.,hzmRPLbUGkc
@Ryan999.,0,tf is this bull sh*t. the guy that ur calling *ahead* is the worse peace of human sh*t with 0 respect.  u have 0 idea who is this guy and what is he doing. u should do some research before making up some random story and spreading misinformation.,hzmRPLbUGkc
@user-KPlugz,0,In his heart he knew dude was gone knock him out….thats why he quit 😂😂😂🤷🏾‍♂️🤷🏾‍♂️💯💯💯,hzmRPLbUGkc
@lexicon3499,0,This is such a lie 😂. He just made money on lie  but good for him,hzmRPLbUGkc
@lexicon3499,0,They are from czech republic  I know them  the blue guy is not in any advance  everyone hates him there  he's a clown and you people just believed a lie and this vid has almost 500k likes 😅.,hzmRPLbUGkc
@NoahAzon,0,Bro played with his brain,hzmRPLbUGkc
@martinresl1025,0,No  he was just on drugs this was “Clash of the stars” in it  czech celebrities (on the internet) js fought,hzmRPLbUGkc
@Shadynastys,0,Coward,hzmRPLbUGkc
@jamessnook602,0,Don't hate the player  hate the game.. Y'all act like he should go out there and get punched in the face for free..,hzmRPLbUGkc
@kacperparzecki7164,0,The rules are dumb then I dont hate the player  i hate the game If a bracket turns out to: someone doesn't need to win = the fight doesn't happen,hzmRPLbUGkc
@MoisesMW2276,0,Yeah can’t blame the guy . Anything can happen in a fight so why risk it if you don’t have to,hzmRPLbUGkc
@PaulShort-o5z,0,I thought if you tapped out the other person wins still,hzmRPLbUGkc
@madnexx2962,0,NICE FAKE STORY DIDDY 😂😂😂😂😂😂,hzmRPLbUGkc
@regancooper9127,0,I think the question should be then how did they match up for a fight seeing as the winning is usually the one to move on. The point system is the ting to blame here  a lose should take you down the leader board.,hzmRPLbUGkc
@CrisCrossClips,589,*_SUBSCRIBE FOR MORE SHORTS_* ✅ Do You Think You Could Jump That High? 🤔,hFVjYrGP4CA
@EarleHuezo-c2d,1,Bro was literally flying and levitating,hFVjYrGP4CA
@ArialSmith-v6c,1,Ishowspeed went higher😘😘😘😘😘😘😘,hFVjYrGP4CA
@margaretdouglas8475,1,Bro bro bro scroll  bro bro bro bro bro bro bro bro. How did Hey? That?,hFVjYrGP4CA
@viper-vr-vipervr,1,Im not stupid i see the capcut logo for a free video template.,hFVjYrGP4CA
@khalish17,1,❓‼️🤔🤔🤔🤔😐😑😬😱😱🤨🤨🧐🤫🫢🫢😮‍💨👍👍🤸,hFVjYrGP4CA
@MirjanaMoldovanov,1,💣💣💣💣,hFVjYrGP4CA
@MirjanaMoldovanov,1,😊😊😊😊😊,hFVjYrGP4CA
@MirjanaMoldovanov,1,CR7❤❤❤SSSSSSSSS,hFVjYrGP4CA
@MirjanaMoldovanov,1,99,hFVjYrGP4CA
@YASSIN-f3x,1,Wow bro got w rizz💀💀💀 cool how he did with 1 attempt in a small space,hFVjYrGP4CA
@KusumiCustoms,0,It’s lower when he jumps than when he shows how high Ronaldo jumped,hFVjYrGP4CA
@faruktasir2149,0,Yoooooo,hFVjYrGP4CA
@PrincesaRex,0,Se você é detetive de Ronaldo se você detetive de Ronaldo é porque você tá f*****,hFVjYrGP4CA
@SieAft,0,Bro really likes ronaldo train hard👍,hFVjYrGP4CA
@Emmys_girl,0,Bro he made it look so easy 😐🫢,hFVjYrGP4CA
@TylerThai-kt3is,0,THAT EASY,hFVjYrGP4CA
@latricewilliams5606,0,Wonder how to how to put that thing on YouTube.I could help you.Just got to take a picture and then you got to say something.But if you play games I do yeah if you have to do it you could do that because I made one too😮,hFVjYrGP4CA
@NoeReyLopez,0,😮,hFVjYrGP4CA
@wesleyjacobs5542,0,Yeah I can jump that high so easy and I shall speak to go,hFVjYrGP4CA
@LucyRae-l7r,66,Ty never fails to demonstrate his superior skills 🤣😂😂,UvAnYnJDpJc
@MeganD.Linsey,30,We need more people like you 😊💖💫✨🙌 Thank you for reminding us that kindness still exists 💖🔥😊🙌💪 If you don't understand  this video truly restores my faith in humanity 🍒🍒💛 I love you 1% 💖💖 I love you 2% 💖💖💖💖 I love you 3% 💖💖💖💖💖💖 I love you 4% 💖💖💖💖💖💖💖💖 We need more people like you 😆🍒👨‍🦰✨,UvAnYnJDpJc
@LewisSoul,24,This is SO satisfying to watch! 😍👏Who else is watching this on repeat? 😂🙌😂😂😂,UvAnYnJDpJc
@LeeBunbury,2,This is SO satisfying to watch! 😍👏Who else is watching this on repeat? 😂🙌,UvAnYnJDpJc
@VijaySharma-uw7bl,2,Song name pls??,UvAnYnJDpJc
@LewisSoul,1,This is SO satisfying to watch! 😍👏How did you even do that?! 😱🤯,UvAnYnJDpJc
@angito-oc5kl,1,😮🤯🤯,UvAnYnJDpJc
@BenesFaithful,1,Come on  how far have these comments come?🎉🎉🎉❤❤❤❤❤,UvAnYnJDpJc
@OliviaCarolinee,1,Come on  how far have these comments come?🎉🎉🎉❤❤❤❤❤,UvAnYnJDpJc
@eddiexd3389,1,When he said Garrett i thought he ment his garrett lol,UvAnYnJDpJc
@محمدعليمحمدراشد-غ9ذ,1,كروما خضراء = كذب  Green chroma = lie,UvAnYnJDpJc
@CODKraken7000,1,WE NEED A DP GOLF CHANNEL! ⛳🏌️🏌️‍♂️🏌️‍♀️,UvAnYnJDpJc
@CODKraken7000,1,100 MILLION VIEWS 🥳🥳🙌🙌,UvAnYnJDpJc
@Arlecchino_Plushie,1,Whats the name of the song?,UvAnYnJDpJc
@Mr.clean1245,0,What are y’all uploading the new vid,UvAnYnJDpJc
@YouTube_Status_2025,0,100M likes gain? 👇,UvAnYnJDpJc
@itsurboidav1857,0,Video idea get fans to do the last trick shot for a reward 🙌🏽,UvAnYnJDpJc
@AdithyanChalla,0,Now change it as possible🎉,UvAnYnJDpJc
@RekhaBanglolu-t1k,0,Please bro can I dub your video❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,UvAnYnJDpJc
@chandansahu2929,0,Because impossible also say I am possible,UvAnYnJDpJc
@Winston-m4j,2,Coming from someone who played a lot of ball growing up  this was absolutely beautiful. From the full run scoop  to the one step plant and fire of a perfect rifle shot of a throw with pinpoint accuracy. Again  BEAUTIFUL play.,ipTpevuqZAA
@RobertoCruz61588,1,😂😂😂😂,ipTpevuqZAA
@zoboomofoo,1,Absurd? LOL almost like ... they been playing this game their whole life and get paid to do it for a living? What a dumb title   they are legit pros you idiots,ipTpevuqZAA
@adrian-g7w1w,0,Maybe the outfielder should be the pitcher. Lol,ipTpevuqZAA
@Joe-p6j8j,0,Was that throw clocked? And how fast was it? (I'd guess  at least 90mph),ipTpevuqZAA
@DavidHanson-nt9dj,0,Now that's baseball!😊,ipTpevuqZAA
@JackMcNally-g6g,0,I don’t know baseball. Do you not have to touch base to get them out? Or do you just touch the hitter?,ipTpevuqZAA
@billbrochocki296,0,MOST BASEBALL PEOPLE KNOW YOU DON'T RUN ON A MAJOR LEAGUE RIGHT FIELDER DUE TO THE FACT THAT THEY ALMOST ALWAYS HAVE THE BEST ARM IN THE OUTFIELD AND THIS VIDEO PROVES IT ONCE AGAIN!!!!!😎😎😎😎😎,ipTpevuqZAA
@garymoore2082,0,Throw to catch to tag was impeccable 🔥,ipTpevuqZAA
@billyrogers8489,0,I threw like that in little league you guys are too easily impressed 😂 it’s that native blood brown people rule at sports 💪,ipTpevuqZAA
@imaadrahimi4669,0,I’m ngl I didn’t think he was gonna get him that’s crazy,ipTpevuqZAA
@baseball274,0,How about the catch and tag 🎉,ipTpevuqZAA
@michaelmoore-og1jg,0,That was a cannon,ipTpevuqZAA
@Jman1992100,0,ON A ROPE,ipTpevuqZAA
@edjohn5114,0,OMG he fukkin LAUNCHED that shit,ipTpevuqZAA
@nastymf4577,0,Is it absurd to imagine a professional baseball player can throw a baseball a long way? He's literally been training for this one movement his entire life.,ipTpevuqZAA
@Ghost-304,0,If u like that then check out Bo Jackson’s throws from the wall to Home Plate for the out . This is a ok play but Bo Jackson’s play is Iconic lol,ipTpevuqZAA
@damonjones6302,0,Bo Jackson was one of The Great Ones!,ipTpevuqZAA
@coreywhitley6798,0,Considering the right field wall is usually between 300 to 400+ feet deep  even though he ran in about halfway or so. To put that in perspective  Homie just threw 250ft or more and landed a straight line bombshell,ipTpevuqZAA
@TheOriginalJadolph,0,SOX NATION BABY,ipTpevuqZAA
@kenricknelson310,1,Somebody needs to sign that "White Guy"  that boy just ran a 4.21 flat without barely swinging his arms.   🏃💨💨💨😂😂😂💀💀💀⚰️⚰️⚰️💯💯💯,10ImvWa5pMY
@Sneakerhead.Ps29.11,0,Hands full was his first mistake… not even expecting to get hit after acting a fool,10ImvWa5pMY
@damormaxium9292,0,"YOU WANT SUMA DIS OLD MAN!!?"  NO....,10ImvWa5pMY
@yoboyKingJulian1113,0,He reminds me of that one cousin who snitches on you after you hit them because they hit you😂😂,10ImvWa5pMY
@Jet_Life420,0,He still running to this day. 😂 Hasn’t looked back yet…..,10ImvWa5pMY
@chriscurry3410,0,Legend has it  he's still running!!! 🤣😂🤣😂🤣,10ImvWa5pMY
@myronfulford4931,0,Yeah that's like a 7.5 in the 40 😂😂😂,10ImvWa5pMY
@chrishrobak782,0,If he had a gf  he don't anymore ,10ImvWa5pMY
@Deefrmda6,0,Go home n grab the switch,10ImvWa5pMY
@The1StandingWithGod,0,Tough is holding it in and figuring out the game. Nxt. Lil kids ain't even a problem,10ImvWa5pMY
@MrChezy101,0,He about to tell,10ImvWa5pMY
@Lugi972,0,bro did the charlie chaplin,10ImvWa5pMY
