category,categoryId,channelTitle,commentCount,country,description,id,likeCount,publishedAt,tags,title,url,viewCount
sports,17,JK 아트사커 온라인,56,KR,칩슛 훈련 중 나온 에피소드입니다~ 여러분은 어떤식으로 화난 동생을 달래시나요?  #shorts,RL-Kxoi_m88,10723,2025-04-18T09:36:13.000Z,[무회전  슈팅 실험  축구 분석  테스트  조기축구  연차별 골키퍼  유럽 선수],울컥한 골키퍼 동생 (칩슛 테스트),https://www.youtube.com/watch?v=RL-Kxoi_m88,648164
sports,17,SPOTV,1008,KR,👇 2025 MLB 시청하기 👇  SPOTV NOW 💻📱 ☞ https://spotv.net/mlb  SPOTV PRIME 📺👀 ☞  https://www.spotvprime.co.kr/channel,a_gk1U8IC_g,21836,2025-04-19T01:55:21.000Z,[SPOTV  스포티비  이정후  샌프란시스코  LA에인절스],[MLB] 초구부터 상상도 못한 예측불허 번트  이정후! (04.19),https://www.youtube.com/watch?v=a_gk1U8IC_g,773919
sports,17,들었어?,314,KR,,IziEpBA1yUA,20418,2025-04-17T10:00:27.000Z,,푸욜이 레알 팬들에게도 존경 받는 주장인 이유,https://www.youtube.com/watch?v=IziEpBA1yUA,817123
sports,17,60shorts,310,KR,#shorts #viralvideo #trend #trending #sports #golf,uOkde4gQ998,,2025-04-12T09:30:35.000Z,,천억짜리 퍼팅,https://www.youtube.com/watch?v=uOkde4gQ998,2648171
sports,17,워니워니,261,KR,2025/04/17 KIA vs KT 경기  #권성욱 #이두환 #양현종 #황재균,yQCdXoNuCWU,13362,2025-04-18T08:01:17.000Z,,권성욱 캐스터의 故이두환 선수 추모 멘트,https://www.youtube.com/watch?v=yQCdXoNuCWU,493802
sports,17,The Story of the Stars,85,KR,,wD0jvW8KsY8,2606,2025-04-17T02:15:13.000Z,,미chill듯이 달리면 벌어지는 일,https://www.youtube.com/watch?v=wD0jvW8KsY8,621354
sports,17,싸커스토리 (후반전),40,KR,뎀벨레의 슈팅에 놀란 이유 💙  * 이 영상은 뎀벨레가 발리슛을 찰 당시 벌어진 일을 구성한 영상입니다. 본 영상에는 어떤한 폭력적인 장면 하나 없는 순수한 축구 컨텐츠 임을 말씀드립니다.  #뎀벨레 #프랑스 #psg,I5VpemokHxc,8693,2025-04-17T07:54:02.000Z,,뎀벨레의 슈팅에 놀란 이유 💙,https://www.youtube.com/watch?v=I5VpemokHxc,486370
sports,24,예능부장,165,KR,,Gpz7f9STaLI,10298,2025-04-17T02:00:12.000Z,,최강야구 속 야구 교실 모먼트,https://www.youtube.com/watch?v=Gpz7f9STaLI,795312
sports,17,스윙털이범,126,KR,,yb3QHWBd-qE,2941,2025-04-17T00:30:51.000Z,,미국에서 유행 중인 "JUJU SWING" 골프 스윙의 새로운 트렌드? #골프 #golf #golfswing,https://www.youtube.com/watch?v=yb3QHWBd-qE,653688
sports,27,요약하는남자,149,KR,#메이웨더 #mayweather #sports #sport #athletes #workout #homeworkout #fitness #운동 #운동신경 #격투기 #ufc #mma  #ufcfighters #fighters #fighter #ufcfighter #mmafighter #mmafighters #combatsports #onechampionship #onechampionships #bellator #bellatormma #boxing #wrestling #jiujitsu #judo #taekwondo #kickboxing #복싱 #레슬링 #야차룰 #실전격투 #격투술 #유도 #유술 #주짓수,dxdtRuS6jf0,5479,2025-04-14T15:07:12.000Z,,메이웨더의 다운을 피하는 꼼수,https://www.youtube.com/watch?v=dxdtRuS6jf0,1138493
sports,17,태사기,58,KR,푸스카스급 골킥,77E63r67prA,1642,2025-04-18T02:00:07.000Z,,푸스카스급 골킥,https://www.youtube.com/watch?v=77E63r67prA,409272
sports,17,슈퍼소닉이대형,247,KR,#shorts #슈퍼소닉이대형 #이대형 #해설 #한화이글스 #SSG랜더스,dYDQF1JqPr4,5915,2025-04-17T14:20:53.000Z,,주심하고 류현진 선수 무슨 얘길 나누는지 들리나요?,https://www.youtube.com/watch?v=dYDQF1JqPr4,627883
sports,17,이런축구,282,KR,이런 코너킥 보셨나요? ⚽ 단 한 번의 터치  그리고 완벽한 속임수!  📌 경기 중 코너킥 상황 한 선수가 조용히 공을 ‘툭’ 건드린 뒤 다른 선수에게 눈빛을 보냅니다.  📌 심판은 이를 눈치채지 못한 듯 다른 방향을 바라보고 있었고  두 번째 선수가 달려와 드리블 → 골 성공!  📌 이런 플레이  과연 합법일까요?  사실상 규정상 ‘킥’으로 인정되는 순간  경기는 이미 진행 중이기 때문에 상대 수비가 속더라도 반칙은 아닙니다. 단  공이 명확하게 움직였어야 한다는 조건이 붙죠!  💬 여러분은 이런 속임수 플레이  축구의 묘미라고 생각하시나요? 아니면 비매너일까요? 댓글로 의견을 나눠주세요!  #코너킥트릭 #축구전술 #축구규정 #코너킥속임수 #축구룰 #축구꿀팁 #속임수전략 #축구이슈 #축구토론 #축구재미 #축구트릭플레이 #코너킥골,wqG1GVxowP4,10674,2025-04-11T02:00:51.000Z,,심판도 속아버린 코너킥 트릭… 이건 합법일까?,https://www.youtube.com/watch?v=wqG1GVxowP4,1729669
sports,24,쨈엔터  JJAM Entertainment,91,KR,@jjamentertainment3808,Wcc-f3mjvh8,4807,2025-04-14T02:37:57.000Z,[골프  GOLF  이대호  강호동],⛳이대호vs강호동과의  한판(한홀)대결^^ ~~~~과연?? 승자는 누구👍👍#강호동#이대호#골프,https://www.youtube.com/watch?v=Wcc-f3mjvh8,1046542
sports,17,JUN STUDIO,1121,KR,#맨유 #해리매과이어 #매과이어 #harrymaguire #manutd   🎧BGM Ludovico Einaudi - Experience (Official Visualizer)  ⚠️ 오역 및 의역이 있을 수 있습니다,hqR9xCsZ_g4,18889,2025-04-18T08:06:48.000Z,[해리 매과이어  매과이어  harry maguire  maguire  맨체스터 유나이티드  맨유 리옹  매과이어 사인  매과이어 쪽지  매과이어 조롱  매과이어 데헤아  매과이어 실수모음  roy keane robot  맨유  마구이레  맥과이어],매과이어가 수많은 조롱을 버틴 이유,https://www.youtube.com/watch?v=hqR9xCsZ_g4,513789
sports,22,와사비,760,KR,,5EWkLySAMa8,18041,2025-04-14T09:00:07.000Z,,이정후 요청으로 출생지 바꿔준 MLB,https://www.youtube.com/watch?v=5EWkLySAMa8,1136542
sports,17,남프로TV & 브릿지골프,38,KR,,jXTf4foCoxI,4335,2025-04-16T06:47:41.000Z,[골프레슨  이이언정타  드라이버비거리  골프스윙포인트  브릿지골프  남프로tv  힘빼고스윙],툭툭 쳐서 150미터  주의 해야할 포인트,https://www.youtube.com/watch?v=jXTf4foCoxI,612958
sports,22,신선한 도파민,51,KR,#윤여정 #유해진 #김윤진 #정성화 #김서형 #다니엘헤니 #이현우 #김고은 #탕준상 #도그데이즈,imbR-WqQJLM,14463,2025-04-16T09:45:03.000Z,,끝까지 포기하지 않는 한국팀,https://www.youtube.com/watch?v=imbR-WqQJLM,612788
