video_id,title,channel,category_id,category,views,likes,description,tags,url,published_at,comment_count,country
06EJAStZ5oc,레알 마드리드 레전드의 슛을 안 보고 막겠다는 골키퍼,축구어때,17,스포츠,1248762,22032,#라모스 #축구 #승부차기 #페널티킥,,https://www.youtube.com/watch?v=06EJAStZ5oc,2025-04-13T21:00:01Z,169,KR
XKk8qmbDdDY,돌아버린; 아이돌 시구 모음,입덕갤러리,17,스포츠,1016307,23082,"폼 미친 아이돌 시구 모음
Legendary Idol Pitch Form
Screen-based Social Performance

아이돌의 시구는 단순한 공 던지기가 아니다.
그들의 등장만으로도 경기장은 무대가 되고,
공 하나에 담긴 폼은 무대를 찢던 그 자세 그대로다.

순한맛 — 아이브 장원영
얼굴에서 끝난 줄 알았는데
노래 타이밍까지 완벽.
시구도 완벽한 아이돌

— 에스파 카리나
던질 때 무심한데
스트라이크네

— 뉴진스 민지
와 진짜 피지컬 원탑이다.
폼, 각도, 밸런스까지 뭐냐고.
체육계가 놓친 인재

보통맛 — 에이핑크 보미
아이돌 시구의 전설.
시속 76km
유희관이.. 몇 이더라..? 

매운맛 — 태미
그냥
와... 돌았네.

설명 필요 없다.

이 영상은 그런 순간들을 찬란하게 스크린에 옮겨 담는다.
던지는 자의 자세, 받는 자의 감탄.
스포트라이트는 그들에게 있었다.",,https://www.youtube.com/watch?v=XKk8qmbDdDY,2025-04-15T10:00:52Z,164,KR
FRIEOvIieuk,반칙 하는 양아치를 참교육 하는 마이크 타이슨,요약하는남자,17,스포츠,2207707,12482,#마이크타이슨 #타이슨 #sports #sport #athletes #workout #homeworkout #fitness #운동 #운동신경 #격투기 #ufc #mma  #ufcfighters #fighters #fighter #ufcfighter #mmafighter #mmafighters #combatsports #onechampionship #onechampionships #bellator #bellatormma #boxing #wrestling #jiujitsu #judo #taekwondo #kickboxing #복싱 #레슬링 #야차룰 #실전격투 #격투술 #유도 #유술 #주짓수,,https://www.youtube.com/watch?v=FRIEOvIieuk,2025-04-11T07:14:46Z,155,KR
wqG1GVxowP4,심판도 속아버린 코너킥 트릭… 이건 합법일까?,이런축구,17,스포츠,1630485,10254,"이런 코너킥 보셨나요? ⚽
단 한 번의 터치, 그리고 완벽한 속임수!

📌 경기 중 코너킥 상황
한 선수가 조용히 공을 ‘툭’ 건드린 뒤
다른 선수에게 눈빛을 보냅니다.

📌 심판은 이를 눈치채지 못한 듯
다른 방향을 바라보고 있었고,
두 번째 선수가 달려와 드리블 → 골 성공!

📌 이런 플레이, 과연 합법일까요?

사실상 규정상 ‘킥’으로 인정되는 순간,
경기는 이미 진행 중이기 때문에
상대 수비가 속더라도 반칙은 아닙니다.
단, 공이 명확하게 움직였어야 한다는 조건이 붙죠!

💬 여러분은 이런 속임수 플레이,
축구의 묘미라고 생각하시나요? 아니면 비매너일까요?
댓글로 의견을 나눠주세요!

#코너킥트릭 #축구전술 #축구규정
#코너킥속임수 #축구룰 #축구꿀팁
#속임수전략 #축구이슈 #축구토론
#축구재미 #축구트릭플레이 #코너킥골",,https://www.youtube.com/watch?v=wqG1GVxowP4,2025-04-11T02:00:51Z,243,KR
zgKgLYN_KOE,2루 공짜로 먹기 ㅋㅋ,야구위키,17,스포츠,680943,4536,,"#MLB,#야구,#스포츠",https://www.youtube.com/watch?v=zgKgLYN_KOE,2025-04-16T08:01:12Z,56,KR
uOkde4gQ998,천억짜리 퍼팅,60shorts,17,스포츠,1987545,0,#shorts #viralvideo #trend #trending #sports #golf,,https://www.youtube.com/watch?v=uOkde4gQ998,2025-04-12T09:30:35Z,211,KR
XRvL8_DN5yA,손흥민이 밝힌 1:1 찬스 놓친 그날...,축구히어로,17,스포츠,1808823,44038,"맨시티전 1:1 찬스 놓친 후 손흥민의 심경고백!!

#손흥민하이라이트 #손흥민 #토트넘맨시티 #손흥민실축",,https://www.youtube.com/watch?v=XRvL8_DN5yA,2025-04-11T09:00:47Z,855,KR
Wcc-f3mjvh8,⛳이대호vs강호동과의  한판(한홀)대결^^ ~~~~과연?? 승자는 누구👍👍#강호동#이대호#골프,쨈엔터  JJAM Entertainment,17,스포츠,881902,3947,@jjamentertainment3808,"골프,GOLF,이대호,강호동",https://www.youtube.com/watch?v=Wcc-f3mjvh8,2025-04-14T02:37:57Z,76,KR
hu4oLj8bJIc,다저스 내야수에게 투수를 시켰다고? ㄷㄷ,조미디,17,스포츠,735763,5206,다저스 내야수에게 투수를 시켰다고? ㄷㄷ,shorts,https://www.youtube.com/watch?v=hu4oLj8bJIc,2025-04-15T10:00:57Z,64,KR
BhhICmZc46k,퍼거슨이 유일하게 은퇴를 번복시킨 사나이,킥오프극장,17,스포츠,1583856,21272,"퍼거슨이 유일하게 은퇴를 번복시킨 사나이

2010년 8월 16일, 올드트래포드에서 펼쳐진 맨체스터 유나이티드와 뉴캐슬 유나이티드의 프리미어리그 개막전. 이 경기에서 폴 스콜스는 압도적인 경기 조율 능력을 선보이며 중원을 지배했다. 그의 대지를 가르는 정확한 롱패스, 끊임없는 패스 앤 고 움직임, 그리고 경기 전체를 조망하는 시야는 단순한 미드필더를 넘어 한 팀의 리듬과 템포를 설계하는 지휘자 그 자체였다. 이 날 스콜스는 2개의 도움을 기록하며 맨유의 3-0 승리를 이끌었고, 그 존재감은 골 장면보다 더 강렬한 인상을 남겼다.

스콜스는 2011년 은퇴를 선언했지만, 그의 공백은 예상보다 너무나도 컸다. 당시 중원을 책임지던 주요 선수들의 부상으로, 수비수였던 파비우, 필존스 등을 대체 자원으로 기용하였으나 역부족이었다. 결국 알렉스 퍼거슨 감독은 그에게 직접 복귀를 요청했고, 스콜스는 2012년 1월 전격적으로 현역으로 돌아왔다. 그는 복귀 후에도 변함없는 클래스를 보여주며 퍼거슨 감독의 마지막 시즌이었던 2012-13시즌, 맨체스터 유나이티드의 리그 우승에 기여했다. 퍼거슨이 ""내가 유일하게 은퇴를 번복시킨 선수""라고 말할 만큼, 스콜스는 단순한 레전드를 넘어 퍼거슨이 끝까지 신뢰했던 중심 그 자체였다.",,https://www.youtube.com/watch?v=BhhICmZc46k,2025-04-12T01:49:08Z,733,KR
XU3P9FsxSwc,구두 신고 공중볼 트래핑 보여주는 김남일 감독님ㄷㄷ #shorts #뭉쳐야찬다4,예능내컷,17,스포츠,740777,5018,#shorts #뭉쳐야찬다4 #박항서 #안정환 #김남일 #이동국,,https://www.youtube.com/watch?v=XU3P9FsxSwc,2025-04-15T05:19:00Z,105,KR
A721NdLoDc8,은퇴해도 국대는 국대구나 ㄷㄷ #shorts,리춘수 [이천수],17,스포츠,1465170,12576,,,https://www.youtube.com/watch?v=A721NdLoDc8,2025-04-12T11:00:14Z,230,KR
NWKl-M--mCM,복싱에서 가장 위험한 펀치,BOXINGSTORY,17,스포츠,1606658,11416,#shorts,,https://www.youtube.com/watch?v=NWKl-M--mCM,2025-04-11T15:00:39Z,708,KR
m_Vf9lTs_R8,Takraw Ball #spike #salto #sports #sepaktakraw #shortvideo,Favourite Ball,17,스포츠,14009651,161458,"Favourite Ball : Takraw Shot
#sunback #tekong #serve
#takraw #speaktakraw #sepaktakrawleague #sepaktakraw #spike #reels #shorts #shortvideo #volleyball #games #gaming #game #gameshorts #football #footballer #footballshorts #viralvideo #trendingvideo #trending #trendingshorts #dj #djremix #djsong #trendingsong #status #story #volleyballgame
#speaktakraw 
#spike #spikegammer 
#volley #volleyball 
##totalgaming #games  #talk
#game #gameplay #gamer #gamergirl #gamerlife #gameshorts #shorts #short #shortsvideo #shotsvideo #takrawindonesia #takrawkampung #takrawthailand #takrawpedia #takrawmalaysia
Takraw Shot #health #hindisong 
#takraw #speaktakraw #sepaktakrawleague #sepaktakraw #spike #reels #shorts #shortvideo #volleyball #games #gaming #game #gameshorts #football #footballer #footballshorts #viralvideo #trendingvideo #trending #trendingshorts #trendingsong #status #story #volleyballgame
#newsong #newcartoon #news #newvideo #newstatus #newstatus #newstatus #newshorts #volleyballworld 
#neymar #football #reels #volleyball #games #leatest #uptaknews #health #gaming #documentary #olympicsports #cr7 #ronaldo #ronaldogoals #messi #messironaldo ##brazil #argentina #portugal #jamaica #shorts #shortsvideo #shortvideo #short #shortsfeed #shortsviral #shortvideos #share #love #lovestatus #whatsappstatus #play
#ipl #ipl2024 #ipl2025 #iplnews #iplhighlights #india #cricket #cricketnews #cricketshorts #cricketlover #thespikevolleyball #powerfulspike #thespikevollyball

#youtube, #ff #live #like #salto #olympicsports #omg",,https://www.youtube.com/watch?v=m_Vf9lTs_R8,2025-04-06T03:24:59Z,850,KR
sDMmeUeKR3Q,너희 이런 공은 뺏어봤냐? 상대 팀도 어이없는 장면들,스포쇼츠,17,스포츠,473874,5406,#메시 #축구 #맨티스 #football #힐투볼롤 #soccer #토트넘 #shrots #손흥민 #epl #네이마르 #호날두,"피파온라인,피파4,피온4,FC24,FC온라인4,FC모바일,피모,맨체스터시티,레알마드리드,더 브라위너,호날두,메시,김민재,손흥민,정우영,대한민국,챔스,챔스8강,홀란드,벨링엄,크루투아,EPL,라리가,아드리아누,호나우두,펠레,후계자,충격적,네이마르,가린샤,비운의선수,박지성,맨체스터유나이티드,영국,야말,라민야말,바르셀로나,FC바르셀로나,파리생제르망,대한민국축구대표팀,홍명보,축구협회,이강인,스페인,엘클라시코,바르셀로나FC,음바페,부폰,잠브로타,이탈리아,월드컵우승,정몽규,바이에른뮌헨,포든,파머,콜파머,더브라위너,맨시티,첼시,이자크,맨유,맨체스터 시티,루니,베컴,반니스텔루이,칸토나,브로노페드난데스,아자르,뮌헨,바이헤른민휀,황희찬,백종원,비빔,독일,잉글랜드,뮐러,뤼디거,케인,캐인,바이헤른뮌헨,키미히,지단,샤비,차비,슈슈,이니에스타,잭윌셔,브루노,드맨,아이콘매치,넥슨아이콘매치,조타,리버풀,포르투칼,카카,황인범,파브레가스,비니시우스,발롱도르,안토니,누녜스,리버플,파리생제르맹,오징어게임,성기훈",https://www.youtube.com/watch?v=sDMmeUeKR3Q,2025-04-16T12:01:43Z,53,KR
CItOYUlPZPI,다 막는 골키퍼 로봇,지식창,17,스포츠,661829,8230,,,https://www.youtube.com/watch?v=CItOYUlPZPI,2025-04-14T07:00:06Z,65,KR
UQu-gBTPGkA,투수들의 ㅈ빠지는 자세,잇다,17,스포츠,467161,957,,,https://www.youtube.com/watch?v=UQu-gBTPGkA,2025-04-17T11:22:18Z,18,KR
Z3lrH--IHjk,무하마드 알리를 잡는 데 성공했지만...,SPORTYMEDIA,17,스포츠,662501,10054,#shorts,,https://www.youtube.com/watch?v=Z3lrH--IHjk,2025-04-15T11:00:51Z,451,KR
k6CDdZYT8pA,투수 말리게하는 타자 루틴,예능부장,17,스포츠,1425179,17899,,,https://www.youtube.com/watch?v=k6CDdZYT8pA,2025-04-12T02:00:47Z,711,KR
vxgA13Exxg4,네이마르가 코너킥을 차면 벌어지는 일 💚,싸커스토리 (후반전),17,스포츠,1756279,30957,"네이마르가 코너킥을 차면 벌어지는 일 💚

* 이 영상은 네이마르가 코너킥 시 벌어지는 일을 모은 영상입니다.
본 영상에는 어떤한 폭력적인 장면 하나 없는 순수한 축구 컨텐츠 임을 말씀드립니다.

#네이마르 #코너킥 #코너킥레전드","싸커스토리,네이마르,코너킥,브라질",https://www.youtube.com/watch?v=vxgA13Exxg4,2025-04-10T09:37:10Z,74,KR
TItZ_mkQYnM,바람 같은 이정후 미친 플레이! (메이저 리그) #이정후 #하이라이트 #shorts,YNY ,17,스포츠,353790,3829,더 멋진 스포츠 순간을 위해 @ynyese,"이정후 MLB 하이라이트,이정후 홈런,이정후 수비,이정후 타격,MLB 이정후,이정후 비디오,이정후 경기 하이라이트,이정후 MLB 기록,이정후 최신 하이라이트,이정후 선수 분석,이정후 MLB 뉴스,이정후 베스트 플레이,이정후 하이라이트 모음,이정후 스윙,이정후 전환,이정후 경기 요약,이정후 MLB 팀,이정후 MLB 통계,이정후 팬 반응,이정후 인터뷰,이정후 시즌 하이라이트,이정후 최고의 순간,이정후 MLB 드래프트,이정후 연봉,이정후 경력,이정후 포지션,이정후 MLB 데뷔,이정후 스카우팅 리포트,이정후 경쟁자,이정후 MVP 후보,이정후 경기 일정,이정후 팀 동료,이정후 시즌 목표,이정후 훈련,이정후 기록 갱신,이정후 MLB 팬클럽,이정후 유니폼,이정후 팀 역사,이정후 경기 리뷰,이정후 하이라이트 리액션",https://www.youtube.com/watch?v=TItZ_mkQYnM,2025-04-17T02:11:30Z,54,KR
5EWkLySAMa8,이정후 요청으로 출생지 바꿔준 MLB,와사비,17,스포츠,817760,12383,,,https://www.youtube.com/watch?v=5EWkLySAMa8,2025-04-14T09:00:07Z,641,KR
_VM7GY7buNc,레전드 스피드 피지컬,힙플밈,17,스포츠,1134366,31065,"-
인스타그램에서 힙플밈을 보려면? 👉 instagram.com/hiphopplayameme
번역/편집 : HIPHOPPLAYA MANAGER @l8eryall_ed

🎥 YouTube iShowSpeed

#운동 #workout #스포츠 #sports #아이쇼스피드 #ishowspeed #유머 #funny #코미디 #comedy #밈 #meme #힙플밈 #쇼츠 #shorts","meme,hiphopplaya,힙합플레이야,힙합플레이어,힙플,유머,후드,hood,래퍼,rapper,힙합,hiphop,아티스트,artist,rap,후살남,후드에서살아남기,후드밈,힙플밈,funny,코미디,comedy",https://www.youtube.com/watch?v=_VM7GY7buNc,2025-04-12T02:00:35Z,340,KR
d9yMKs31JVA,현존 최고의 축구공 직접 차봤어요 (챔스공),JK 아트사커 온라인,17,스포츠,1406742,24498,"유럽 최강 팀들만 쓸 수 있다는 챔스 공인구!
저희들도 한번 차봤습니다~

#shorts","무회전,테스트,축구공 실험,유럽 축구,월클 선수,훈련",https://www.youtube.com/watch?v=d9yMKs31JVA,2025-04-11T09:48:10Z,281,KR
JnrGMxjAdLs,이것은 '정후 놀이'라는 것이다 #Shorts,스포타임,17,스포츠,994976,16739,"👇 2025 MLB 시청하기 👇
SPOTV NOW 💻📱 ☞ https://spotv.net/mlb
SPOTV PRIME 📺👀 ☞  https://www.spotvprime.co.kr/channel","이정후,이정후 홈런,이정후 연타석 홈런,이정후 멀티 홈런,이정후 활약,이정후 이슈,이정후 홈런 하이라이트,샌프란시스코 경기 하이라이트,샌프란시스코 뉴욕 양키스,이정후 멀티홈런 하이라이트,이정후 연타석 홈런 하이라이트,이정후 홈런 다시보기,이정후 홈런 보기,이정후 활약상,이정후 뉴욕 양키스,뉴욕 양키스 이정후,이정후 샌프란시스코 뉴욕 양키스,뉴욕 양키스 샌프란시스코,샌프란시스코 경기,뉴욕 양키스 경기 하이라이트,이정후 연타석 홈런 보기,MLB 하이라이트,샌프란시스코 하이라이트,뉴욕 양키스 하이라이트",https://www.youtube.com/watch?v=JnrGMxjAdLs,2025-04-14T02:01:00Z,644,KR
Xo3mgmoDilE,41kg 멸치의 볼링 실력,이희태,17,스포츠,837289,18144,#shorts #이희태 #먹방 #mukbang #vlog #브이로그 #롤 #누누 #leagueoflegends #리그오브레전드,,https://www.youtube.com/watch?v=Xo3mgmoDilE,2025-04-14T08:57:21Z,595,KR
8McALbYOQao,골프는 운빨 스포츠ㅋㅋ,피식킴,17,스포츠,1394389,22171,,,https://www.youtube.com/watch?v=8McALbYOQao,2025-04-10T10:07:40Z,858,KR
0Gc8d8_sxVA,커리가 커리했네 ㅋㅋ,시다래,17,스포츠,1533675,29822,,,https://www.youtube.com/watch?v=0Gc8d8_sxVA,2025-04-09T08:00:00Z,651,KR
RolHB0hPpbg,하필 이 타이밍에!?,잇슈왕,17,스포츠,517534,2891,출처.Danie Berri Sports Highlights,,https://www.youtube.com/watch?v=RolHB0hPpbg,2025-04-15T08:32:00Z,48,KR
yKnn0yh9648,출산 휴가조차 반납하고 팀을 위해 헌신했던 외국인 선수,무지개,17,스포츠,746689,18701,"#감동 #이슈 #뉴스 #켈리선수 #고별경기 #엘지트윈스 

외국인 선수로서 팬들에게 절까지 올리며 작별을 고한 켈리 선수의 이야기는 단순한 고별식이 아니라, 한 인간과 수많은 팬이 나눈 감정의 기록입니다.
엘지 트윈스를 29년 만에 우승으로 이끈 선수이자, 팬들의 신뢰에 꾸준히 응답했던 그의 마지막 모습은 많은 이들에게 깊은 여운을 남깁니다.

이 영상은 실제 보도 및 현장 상황을 기반으로 하였으며, 자극적 목적 없이 '선수와 팬 사이의 감동적 관계'를 보여주기 위한 콘텐츠입니다.
‘방출’, ‘비 경기 중단’, ‘절’과 같은 표현은 맥락 설명을 위한 사실 기반이며, 시청자 감정과의 연결을 위해 구성된 서사적 장치입니다.

‘야구’, ‘이별’, ‘감동’, ‘팬심’, ‘고별식’ 등 공감 키워드를 중심으로, 스포츠를 넘어선 인간적인 관계의 따뜻함을 전하고자 하는 콘텐츠입니다.
선수의 헌신과 팬들의 진심이 함께 만들어낸 순간을 통해, 스포츠가 줄 수 있는 최고의 감동을 전하고자 합니다.",,https://www.youtube.com/watch?v=yKnn0yh9648,2025-04-14T12:42:00Z,276,KR
hP3vLBkv9MM,뭐지?..그린이 좀 이상한데?! 이 골프장 설계한 쉐리 나와!!! #골프 #golf #golfswing,스윙털이범,17,스포츠,1042076,3253,,,https://www.youtube.com/watch?v=hP3vLBkv9MM,2025-04-11T09:15:05Z,102,KR
aW9e8S9S9rM,"""이것도 큰 결심이라고!""  feat. 푸이그",알쓸야구,17,스포츠,311709,5302,"=========================================
★ 구독, 좋아요, 알람설정은 필수!
KBO 및 야구에 대한 모든 정보와 이슈를 유익하고 자세하게 전해드립니다!
=========================================
#프로야구 #kbo리그  #야구하이라이트","KBO,한국 야구,KBO정보,야구규칙,한국야구,웃긴야구,사회인야구,야구기본,KBO전력,야구분석,야구전력,야구장난,야구매너,야구아찔,행복야구,야구 해설,야구 캐스터,캐스터,야구 해설 레전드,해설 레전드,2025 KBO,KBO 개막,개막전,야구 개막,야구 개막전,kbo 개막전,2025 개막전,키움 히어로즈,삭발,푸이그 삭발,푸이그 바나나,푸이그 머리,푸이그 혀,푸이그 배트,푸이그 벤클,푸이그 키움,야시엘 푸이그,류현진 푸이그,푸이그 장난,푸이그 성격,푸이그 이태원,푸이그 복귀,푸이그 나라,푸이그 수염",https://www.youtube.com/watch?v=aW9e8S9S9rM,2025-04-16T12:00:04Z,66,KR
CjHuWIhGnfA,내가 누구게?,도블락 GK Doblock,17,스포츠,532380,15523,,,https://www.youtube.com/watch?v=CjHuWIhGnfA,2025-04-13T01:00:18Z,56,KR
YHIaCFrLW1g,NBA 선수들이 머리까지 좋을 때,진짜 잠깐만,17,스포츠,709124,9462,#a,,https://www.youtube.com/watch?v=YHIaCFrLW1g,2025-04-14T11:01:01Z,149,KR
3CQMVzDhSfE,신인들에게 잘해주는데 롯데가 미스테리인 이유,찐쇼츠TV,17,스포츠,507133,6249,#예능 #야구 #이대호 #윤석민 #유희관,"야구,예능,이대호,유희관,윤석민",https://www.youtube.com/watch?v=3CQMVzDhSfE,2025-04-14T08:08:36Z,77,KR
boS6S5WG7Do,올림픽 금메달리스트도 당황한 여행지,대결 쇼츠2[Versus],17,스포츠,1436526,32549,,,https://www.youtube.com/watch?v=boS6S5WG7Do,2025-04-10T08:13:34Z,677,KR
2QR1PMeJu3I,한국 싸카 화스트 터치의 신,JASON MEDIA,17,스포츠,2331248,32130,,,https://www.youtube.com/watch?v=2QR1PMeJu3I,2025-04-09T08:04:34Z,411,KR
2VboecBNma8,떡볶이 먹다가 삐끼삐끼 댄스 추는 지혀니🐬🤍#박지현 #야구시구 #기아타이거즈,xx켈리,17,스포츠,540950,9755,,,https://www.youtube.com/watch?v=2VboecBNma8,2025-04-13T07:42:28Z,181,KR
PckbIW2qkCo,골프치다 발견한 재능을 넘은 본능,지구촌 오락실,17,스포츠,492032,897,#해외반응 #쇼츠 #재미 #유머,"해외,반응,쇼츠,재미,유머",https://www.youtube.com/watch?v=PckbIW2qkCo,2025-04-14T10:30:16Z,50,KR
9jIzaMvT-qQ,"이정후,양키스투수가 매우 싫어함","Yummy_culture, peanuts ",17,스포츠,414659,2980,#최강야구#기아타이거즈#삼성라이온즈#롯데자이언츠#한화이글스#두산베어스#大谷#翔平#dodgers #エドマン#jung#샌프란시스코#이정후#giants #sanfrancisco#ohtani#tommy#edman#yankees#wbc#highlights,,https://www.youtube.com/watch?v=9jIzaMvT-qQ,2025-04-14T20:30:32Z,39,KR
