video_id,title,channel,category_id,category,views,likes,description,tags,url,published_at,comment_count,country
_GyYqJMUYG0,DO YOU KNOW #duet #react #myreaction #reaction #tiktok #comments,LAURI REACTION AND AIRBRUSH MAKEUP ,24,엔터테인먼트,5442866,470519,"Hi my name is Lauri Reaction👀 I create reaction content I just want to make you laugh and feel better when I post my reactions to some  very funny content I love to hear all of the responses an reactions to the content I make on here please make sure to leave comment please don't forget subscribe share with the people you love ❤️ 💕 y'all 


https://www.youtube.com/@LAURIREACTIONANDAIRBRUSHMAKEUP



tiktok 🤩

Instagram  😆

Facebook 😅
        
Snap chat 🤣                                                                                  


Copyright Disclaimer: - Under section 107 of the copyright Act 1976, allowance is mad for FAIR USE for purpose such a as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statues that might otherwise be infringing. Non- Profit, educational or personal use tips the balance in favor of FAIR USE.","reaction,react,myreaction,tiktok,comments please",https://www.youtube.com/watch?v=_GyYqJMUYG0,2025-04-12T19:37:39Z,32251,US
1ggf3mT_p1o,Shane Gillis Does His Asian Voice as a Ref‼️🤣😂 | Pat McAfee’s Big Night AHT #shanegillis #sumo,Talks Of The Town Comedy,24,엔터테인먼트,4614107,238321,,,https://www.youtube.com/watch?v=1ggf3mT_p1o,2025-04-13T17:19:47Z,1459,US
3d0Xrfm2M7s,Flames are not well received in Element City #shorts #movie #elemental,dave galvin,24,엔터테인먼트,11501183,837301,,,https://www.youtube.com/watch?v=3d0Xrfm2M7s,2025-04-13T14:00:04Z,1014,US
g0Ym17400Dk,Ranking TimeWrapscan fails #fails #timewrap #ranking,Capital Ranking,24,엔터테인먼트,15171827,503141,Ranking the Funniest TimeWrapscan fails #fails #timewrap #ranking  #shortsviral,,https://www.youtube.com/watch?v=g0Ym17400Dk,2025-04-10T21:47:09Z,739,US
xPBK4GKzV-s,Time travel to the 1960s 😄 | 11.22.63 | #movie,My Movie,24,엔터테인먼트,9160257,513935,11.22.63,,https://www.youtube.com/watch?v=xPBK4GKzV-s,2025-04-12T09:01:19Z,4979,US
nQb28ZcXIVU,She Thought It Was a Joke… Until the Monster Took Her Dad #shorts,Scene Slice,24,엔터테인먼트,8103222,0,,,https://www.youtube.com/watch?v=nQb28ZcXIVU,2025-04-14T14:51:10Z,539,US
5qKzj7XwJxM,Average Toyota Commercial 💀,YT VIVEK 02,24,엔터테인먼트,18488798,797919,"moment before disaster 
troll face 
troll face edit

#trollface #trollfaceedit #troll #edit #meme #trending
#shorts #shortsfeed

Song: PASSO BEM SOLTO (Super Slowed)

Clip Credit: Toyota Corolla Commercial

Disclaimer: This video is for entertainment purposes only. I do not own the clip. I have only edited it. All rights belong to the original creators.",,https://www.youtube.com/watch?v=5qKzj7XwJxM,2025-04-10T06:35:22Z,2117,US
ZaxUFXfH5L4,He bought a knife from a mugger #tvshow #shorts #kimsconvenience,Dzqly 401,24,엔터테인먼트,5959551,506533,,,https://www.youtube.com/watch?v=ZaxUFXfH5L4,2025-04-15T13:18:56Z,910,US
Zmfl0rpsER8,You’d think there were 10 of me#movie #western #shorts,Movie Travel,24,엔터테인먼트,7664142,371844,,,https://www.youtube.com/watch?v=Zmfl0rpsER8,2025-04-13T15:56:38Z,3417,US
LQ-eZlO9hEo,The Most Watched Actor In The World,magnify,24,엔터테인먼트,9319255,705550,"@LetterboxdHQ  is a social network where movie lovers track their films and write reviews. Every time a movie is logged as watched, each actor in the film gets a point, and at the end of the year, Letterboxd compiles a list of the most-watched actors based on user activity.

While you might assume big pop culture stars like Timothée Chalamet or Brad Pitt would take the top spots, the data tells a different story.","movies,culture,filmmaking,acting,fun facts,cinema",https://www.youtube.com/watch?v=LQ-eZlO9hEo,2025-04-14T11:20:00Z,7259,US
qSpkeWAACZE,8yo Magician Shocks KSI On Britain's Got Talent,Viralform,24,엔터테인먼트,34854990,1761093,,,https://www.youtube.com/watch?v=qSpkeWAACZE,2025-04-07T16:17:07Z,2427,US
0qMbjNQ29Mk,Gus Saved Jesse | Breaking Bad S4.E10 | #shorts,BreakingMedia,24,엔터테인먼트,5380160,525155,"Breaking Bad is the groundbreaking series that gave us unforgettable characters like Walter White, Jesse Pinkman, Saul Goodman, Gus Fring, and iconic quotes like “I am the one who knocks.”
CREDITS: TM & © Sony Pictures Television (2025)
Cast: Bryan Cranston, Aaron Paul, Anna Gunn, Dean Norris, Giancarlo Esposito, Bob Odenkirk

Breaking Bad follows Walter White (Bryan Cranston), a high school chemistry teacher in New Mexico who, after a terminal cancer diagnosis, partners with former student Jesse Pinkman (Aaron Paul) to manufacture meth and secure his family’s future. As Walter transforms into the feared drug kingpin Heisenberg, he clashes with the cartel, the DEA, and enemies like Gus Fring, Mike Ehrmantraut, and even his own brother-in-law, Hank Schrader.

With dark humor, shocking twists, and quotes like “Say my name,” every episode delivers tension, transformation, and chaos. From Los Pollos Hermanos to the rise of Saul Goodman, Breaking Bad became one of the most acclaimed shows in TV history.

#breakingbad #walterwhite #heisenberg #jessepinkman #bettercallsaul #gusfring #amc #tvdrama #iconictv",,https://www.youtube.com/watch?v=0qMbjNQ29Mk,2025-04-14T22:04:06Z,1060,US
xycGVn3kC9c,Create a Word CHALLENGE 😂💀 Pt 4,Barely Friends,24,엔터테인먼트,7190312,293894,"Create a Word CHALLENGE 😂💀 Pt 4 (Bombardino Crocodilo Edition)

Welcome to our brand new channel! Drop a sub ❤️

For clarity, we are no longer with Full Squad Gaming. Appreciate all the support

Guess the Imposter Challenge

Guess the spy challenge

Guess Your Person Challenge

#shorts #challenge #imposter","full squad gaming,full squad gaming imposter,imposter,heads up,guess your person,whos lying,challenge,podcast,guess your person challenge,avalanche,mike,nick,where is classy full squad gaming,italian brainrot,bombardino crocodilo,bombonbini guzzini",https://www.youtube.com/watch?v=xycGVn3kC9c,2025-04-15T02:30:51Z,2395,US
u33TZj0lIGI,FORD vs Ferrari | He didn’t know who he was talking To #foryou #shorts,Toxic Couple- (Alg-Ua),24,엔터테인먼트,6045005,431221,"✅ ""Want to watch the best movies & TV shows? Try Prime Video for FREE! 🎥📺 Click here: [http://www.amazon.de/gp/video/primesignup?tag=ihre_partner_id-21] Enjoy unlimited streaming for 30 days!""

Donation Paypal : https://www.paypal.com/donate/?hosted_button_id=PRC29WB4XBEJC

Your Support:https://www.buymeacoffee.com/ayoubandviktoriia

Join this channel to get access to perks:
https://www.youtube.com/channel/UCJPG9aXuxooQeQjnnKSKr7A/join

#reaction  #comedy #funny #toxicpartner #talktv #couple #song #shorts #netflix #movie #movieclips #moviestar #movies #moviereview #whatthemovie #film #foryou #fyp #moviemovie #fypシ゚viral #fypage #fypyoutube #american #car #cars #race #racecar #racer #basedontruestory #ford #ferrari #fordvsferrari #speed 

IF YOU WOULD LIKE TO SEND ME ANYTHING THROUGH THE POST, THIS IS THE ADDRESS TO USE! 
                                                   
👋 SOCIALS 👋 
► INSTAGRAM:Ayoubnjr10  
► INSTAGRAM:toxic_beauty_vi
► INSTAGRAM:couple_toxic_ua_alg  

► TWITTER:jr10ayoub32283  
   
► TIKTOK :ayoubstylelife  
  
NEW VIDEOS EVERYDAY! Subscribe and turn on notifications so you don't miss any!

Click Here To Subscribe: @ToxicCouple-Alg-Ua

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use. No copyright infringement intended. ALL RIGHTS BELONG TO THEIR RESPECTIVE OWNERS","1966 Le Mans,Caitriona Balfe,Christian Bale,James Mangold,Jenno Topping,Jon Bernthal,Josh Lucas,Matt Damon,Noah Jupe,Peter Chernin,Ray McKinnon,Remo Girone,Tracy Letts,Trailer,based on a true story,disney fox,disney trailer,ferrari,film enthusiasts,film reaction,first time reaction,first time watching,ford,ford v ferrari,james mangold directing,movie reaction,movie review,trailer reaction",https://www.youtube.com/watch?v=u33TZj0lIGI,2025-04-13T21:00:45Z,1271,US
pAsmrKyMqaA,The Fantastic Four: First Steps | Official Trailer | Only in Theaters July 25,Marvel Entertainment,24,엔터테인먼트,10852712,361419,"Together. As a family.

Marvel Studios’ The Fantastic Four: First Steps arrives in theaters July 25.

► Watch Marvel on Disney+: https://bit.ly/2XyBSIW
► Subscribe to Marvel on YouTube: http://bit.ly/WeO3YJ

Follow Marvel on Twitter: ‪https://twitter.com/marvel
Like Marvel on Facebook: ‪https://www.facebook.com/marvel","marvel,comics",https://www.youtube.com/watch?v=pAsmrKyMqaA,2025-04-17T14:00:08Z,26258,US
ZGwFd7TCSbw,What does this mom do when her daughter decides to become vegan?#shorts #video #comedy #story #tv,Paul Jordin,24,엔터테인먼트,10487684,503991,,,https://www.youtube.com/watch?v=ZGwFd7TCSbw,2025-04-14T01:45:11Z,1643,US
UtxG9ZJW5Qo,"Ranking ""I Make The Face You Make The Sound"" Trend-part4",FailFiles,24,엔터테인먼트,12280969,692571,"Ranking ""I Make The Face You Make The Sound"" Trend""-part4

#IMakeTheFaceYouMakeTheSound
#FaceSoundTrend #FunnyTrend
#TryNotToLaugh #RelatableContent
#FunnyReactions #ComedyContent
#RankingTrend #TrendRanking
#TrendCompilation #ReactionVideo
#MemeRanking #FunnyCompilations",,https://www.youtube.com/watch?v=UtxG9ZJW5Qo,2025-04-13T13:54:41Z,1165,US
cgDcCM8y9fc,Legendary Police Officers😅(@heath_cheer),Sigma Gainz,24,엔터테인먼트,6185383,349181,"Police were called to a noisy soccer match, but instead of stopping the game, they surprised everyone by showing up with a sign that said ""CHEER or go to JAIL""—turning complaints into celebration.

Credit: @heath_cheer via Instagram

#shortsfeed   #shortsfeed","soccer match,police response,noise complaint,unexpected twist,community support,positive policing,local event,wholesome moment,surprise ending,feel-good story",https://www.youtube.com/watch?v=cgDcCM8y9fc,2025-04-11T17:08:29Z,487,US
YLpCiHNLSsM,Maya got ripped off.#show #shorts #shortvideo #maya #rip #funnyshorts #funny #girl #meet #world,Stephanie,24,엔터테인먼트,6733250,429825,,,https://www.youtube.com/watch?v=YLpCiHNLSsM,2025-04-13T13:35:02Z,823,US
8Fv5Xp0LDZU,MasterChef Contestant Makes Chefs Eat Their Words 😱 #shorts #food #chef #gordonramsay,Chef's Kiss,24,엔터테인먼트,18336464,1686670,,,https://www.youtube.com/watch?v=8Fv5Xp0LDZU,2025-04-04T12:07:48Z,4786,US
eZM5q_LdyFg,The Friendship-Destroying Game,Brain Boost,24,엔터테인먼트,11696386,570846,#sub,,https://www.youtube.com/watch?v=eZM5q_LdyFg,2025-04-13T18:10:42Z,3299,US
HCqqUqopI8I,Jack Black Is Now Needed To Save The MineCraft Movie 😭,Mark Beshae,24,엔터테인먼트,5357911,258998,,,https://www.youtube.com/watch?v=HCqqUqopI8I,2025-04-15T00:47:12Z,1804,US
27yaSASWXC4,Kids today vs me as a kid 💀,ibekeigh,24,엔터테인먼트,5020175,275946,,,https://www.youtube.com/watch?v=27yaSASWXC4,2025-04-16T22:37:05Z,5907,US
r9ZD-f4ShDg,They bought lotteries with all their money and stayed in the black😱#jerryandmargegolarge #movie,House Of Geniuses,24,엔터테인먼트,11385020,926967,They bought lotteries with all their money and stayed in the black😱#jerryandmargegolarge #movie,,https://www.youtube.com/watch?v=r9ZD-f4ShDg,2025-04-11T00:16:54Z,1221,US
g40APCQhJ5Q,Please don't call my friend ugly. #tvshow #shorts#greysanatomy,CQmobieTV 70,24,엔터테인먼트,4325085,744481,,,https://www.youtube.com/watch?v=g40APCQhJ5Q,2025-04-14T08:00:45Z,2029,US
7y-WbmmaD_M,Who Did It The Best? “i Am Steve” Jack Black & A Minecraft Movie Cast #shorts #jackblack #minecraft,Jarred Jermaine,24,엔터테인먼트,5294199,269996,,,https://www.youtube.com/watch?v=7y-WbmmaD_M,2025-04-15T21:46:20Z,3718,US
PoHI2k7VVHk,Bro Is NOT Double Jointed!,BolingBros,24,엔터테인먼트,3917901,117305,,,https://www.youtube.com/watch?v=PoHI2k7VVHk,2025-04-15T19:51:16Z,924,US
GOegpa7v61k,We will never see comedy like this again,NXCRE,24,엔터테인먼트,9100043,472522,,,https://www.youtube.com/watch?v=GOegpa7v61k,2025-04-09T23:00:10Z,1083,US
